core,sub,cid,as
Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(N[*:1])cc3F)c12,O=C(c1ccccc1F)[*:1],CHEMBL254879,12
Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(N[*:1])cc3F)c12,O=C(c1cc(Cl)ccc1F)[*:1],CHEMBL251782,12
Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(N[*:1])cc3F)c12,O=C(c1cc(F)ccc1F)[*:1],CHEMBL255091,12
Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(N[*:1])cc3F)c12,O=C(c1c(F)cccc1F)[*:1],CHEMBL255092,12
Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(N[*:1])cc3F)c12,O=C(c1cccnc1)[*:1],CHEMBL251980,12
Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(N[*:1])cc3F)c12,O=C(c1cccs1)[*:1],CHEMBL399674,12
Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(N[*:1])cc3F)c12,Cc1ccc(F)c(C(=O)[*:1])c1,CHEMBL399920,12
CC(Oc1ccc2ncc(-c3cnn([*:1])c3)nc2c1)c1c(Cl)ccc(F)c1Cl,CC(=O)OCC[*:1],CHEMBL4648693,13
CC(Oc1ccc2ncc(-c3cnn([*:1])c3)nc2c1)c1c(Cl)ccc(F)c1Cl,C[*:1],CHEMBL4642284,13
CC(Oc1ccc2ncc(-c3cnn([*:1])c3)nc2c1)c1c(Cl)ccc(F)c1Cl,OCC[*:1],CHEMBL4636429,13
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4cccc([*:1])c4)n3)c(F)c2)CC1,CC(=O)[*:1],CHEMBL3287592,14
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4cccc([*:1])c4)n3)c(F)c2)CC1,[*:1],CHEMBL3287591,14
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,CC(C(N)=O)[*:1],CHEMBL2324116,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,CN(C)C(=O)C[*:1],CHEMBL2323784,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,CNC(=O)C[*:1],CHEMBL2324130,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,CN[*:1],CHEMBL1802605,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,NC(=O)C(O)[*:1],CHEMBL2324117,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,NC(=O)C[*:1],CHEMBL2324129,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,O=C(C[*:1])Nc1ccccc1,CHEMBL2324112,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,O=C(C[*:1])NCc1ccccc1,CHEMBL2324113,15
Cn1cc(-c2cnc3ccc4ccc([*:1])cc4c(=O)c3c2)cn1,O=C(C[*:1])NCc1ccccn1,CHEMBL2324115,15
O=S(=O)(c1c(Cl)nc2sccn12)n1ccc2ncc(-c3cnn(C4CCN([*:1])CC4)c3)cc21,CC(C)(C)OC(=O)[*:1],CHEMBL564440,16
O=S(=O)(c1c(Cl)nc2sccn12)n1ccc2ncc(-c3cnn(C4CCN([*:1])CC4)c3)cc21,[*:1],CHEMBL564371,16
c1cnc2ccc(Cc3nnc4ncc(-c5cnn(C6CCN([*:1])CC6)c5)nn34)cc2c1,CC(C)(C)OC(=O)[*:1],CHEMBL3798590,17
c1cnc2ccc(Cc3nnc4ncc(-c5cnn(C6CCN([*:1])CC6)c5)nn34)cc2c1,[*:1],CHEMBL3798746,17
O=C(c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1)[*:1],CC(C)(C)O[*:1],CHEMBL1822362,18
O=C(c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1)[*:1],CN1CCN([*:1])CC1,CHEMBL550857,18
O=C(c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1)[*:1],N[*:1],CHEMBL561660,18
O=S(=O)(c1c(Cl)nc2sccn12)n1ccc2ncc(N3CCN([*:1])CC3)cc21,CC(C)(C)OC(=O)[*:1],CHEMBL550158,19
O=S(=O)(c1c(Cl)nc2sccn12)n1ccc2ncc(N3CCN([*:1])CC3)cc21,[*:1],CHEMBL560575,19
O=[N+]([O-])c1ccccc1S(=O)(=O)n1ccc2ncc(N3CCN([*:1])CC3)cc21,CC(C)(C)OC(=O)[*:1],CHEMBL556627,20
O=[N+]([O-])c1ccccc1S(=O)(=O)n1ccc2ncc(N3CCN([*:1])CC3)cc21,[*:1],CHEMBL561864,20
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Brc1ccc([*:1])cc1,CHEMBL3321905,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,CCc1ccc([*:1])cc1,CHEMBL3321898,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Cc1ccc([*:1])cc1,CHEMBL3321895,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Cc1cccc([*:1])c1,CHEMBL3321894,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Clc1cc(Cl)cc([*:1])c1,CHEMBL3321911,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Clc1ccc([*:1])cc1,CHEMBL3321904,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Clc1ccc([*:1])cc1Cl,CHEMBL3321910,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Clc1cccc([*:1])c1,CHEMBL3321903,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Fc1ccc([*:1])cc1,CHEMBL3321901,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Fc1ccc(Br)c([*:1])c1,CHEMBL3321912,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Fc1cccc([*:1])c1,CHEMBL3321900,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,Fc1ccccc1[*:1],CHEMBL3321899,21
c1ccc2c(Nc3ccc4nc([*:1])[nH]c4c3)ncnc2c1,c1ccc([*:1])cc1,CHEMBL3321892,21
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn([*:1])c1=O,CC(C)(C)[*:1],CHEMBL507573,22
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn([*:1])c1=O,CC(C)CC[*:1],CHEMBL453849,22
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn([*:1])c1=O,C1CC1[*:1],CHEMBL508006,22
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn([*:1])c1=O,Fc1ccc(C[*:1])cc1,CHEMBL453850,22
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,CC(C)C(N)C(=O)[*:1],CHEMBL3357445,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,CC(C)(N)C(=O)[*:1],CHEMBL3357447,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(C1CCN1)[*:1],CHEMBL3357451,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,NC(Cc1c[nH]cn1)C(=O)[*:1],CHEMBL3357448,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,NCCCC(=O)[*:1],CHEMBL3357450,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,NCCC(=O)[*:1],CHEMBL3357449,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,NCC(=O)[*:1],CHEMBL3357439,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(CN1CC2CC1CC2O)[*:1],CHEMBL3357462,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(CN1CC2CC1CN2)[*:1],CHEMBL3357460,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(CN1CC2CNCC2C1)[*:1],CHEMBL3357464,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(CN1CCNCC1)[*:1],CHEMBL3357455,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(CN1CCC2CNCC21)[*:1],CHEMBL3357463,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(CN1CCOCC1)[*:1],CHEMBL3357453,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,O=C(Cc1ccco1)[*:1],CHEMBL3357465,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,CN1CCN(CC(=O)[*:1])CC1,CHEMBL3357456,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,CC(N)C(=O)[*:1],CHEMBL3357444,23
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N[*:1])c2)ncc1Cl,CC1CN(CC(=O)[*:1])CC(C)O1,CHEMBL3357454,23
CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCN([*:1])CC4)cc3c(=O)c2c1,CC(C)[*:1],CHEMBL1802589,24
CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCN([*:1])CC4)cc3c(=O)c2c1,c1cncc([*:1])c1,CHEMBL1802591,24
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,CC(C)N1CCN([*:1])CC1,CHEMBL1802589,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,CCCCN(C)[*:1],CHEMBL1802587,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,Clc1cccc([*:1])c1,CHEMBL1802593,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1cncc([*:1])c1,CHEMBL1802596,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,Clc1ccccc1[*:1],CHEMBL1802592,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1cc([*:1])co1,CHEMBL1802598,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1cc([*:1])cs1,CHEMBL1802599,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1n[nH]cc1[*:1],CHEMBL1802601,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,Clc1ccc([*:1])cc1,CHEMBL1802594,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1ncc([*:1])cn1,CHEMBL1802597,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1nscc1[*:1],CHEMBL1802600,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,C1CCN([*:1])CC1,CHEMBL1802585,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1ccc([*:1])cc1,CHEMBL1803004,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,C1COC2(CCN([*:1])CC2)O1,CHEMBL1802590,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,C1CN([*:1])CCO1,CHEMBL1802586,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,C1CC1CN[*:1],CHEMBL1802588,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,c1cc([*:1])ccn1,CHEMBL1802595,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,Cn1cc([*:1])cn1,CHEMBL1802602,25
CS(=O)(=O)Nc1ccc2ccc3ncc([*:1])cc3c(=O)c2c1,[*:1],CHEMBL1803013,25
Nc1nccc(Oc2ccc(NC(=O)c3c(O[*:1])ccn(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,CC(C)[*:1],CHEMBL461582,26
Nc1nccc(Oc2ccc(NC(=O)c3c(O[*:1])ccn(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,CC[*:1],CHEMBL460702,26
Nc1nccc(Oc2ccc(NC(=O)c3c(O[*:1])ccn(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,C[*:1],CHEMBL4753082,26
Nc1nccc(Oc2ccc(NC(=O)c3c(O[*:1])ccn(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,OCC[*:1],CHEMBL461583,26
CC(C)S(=O)(=O)c1ccccc1Nc1nc(NN=Cc2ccc(O[*:1])cc2)ncc1Cl,FC(F)(F)[*:1],CHEMBL3913728,27
CC(C)S(=O)(=O)c1ccccc1Nc1nc(NN=Cc2ccc(O[*:1])cc2)ncc1Cl,C[*:1],CHEMBL3894726,27
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,CC(=O)c1cccc(C[*:1])c1,CHEMBL3221113,28
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,c1cc2ccc(C[*:1])cc2[nH]1,CHEMBL3221129,28
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,c1cnc2cc(C[*:1])ccc2c1,CHEMBL3221126,28
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,N#Cc1cccc(C[*:1])c1,CHEMBL3221111,28
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,Nc1cccc(C[*:1])c1,CHEMBL3221121,28
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,NC(=O)c1cccc(C[*:1])c1,CHEMBL3221115,28
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,c1cc(C[*:1])c2nonc2c1,CHEMBL3221125,28
CN1CCN(c2cnc3cc(C(F)(F)F)cc(N[*:1])c3c2)CC1,CNC(=O)c1cccc(C[*:1])c1,CHEMBL3221116,28
Nc1nccc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)c1[*:1],CC(C)[*:1],CHEMBL462623,29
Nc1nccc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)c1[*:1],NCC#C[*:1],CHEMBL460502,29
Nc1nccc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)c1[*:1],OCC#C[*:1],CHEMBL518656,29
Nc1nccc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)c1[*:1],[*:1],CHEMBL516790,29
Nc1nc(-c2ccc(Br)cc2)cc(-c2cn([*:1])c3ccccc23)n1,CC(C)c1ccc(C[*:1])cc1,CHEMBL5193175,30
Nc1nc(-c2ccc(Br)cc2)cc(-c2cn([*:1])c3ccccc23)n1,CCc1ccc(C[*:1])cc1,CHEMBL5202119,30
Nc1nc(-c2ccc(Br)cc2)cc(-c2cn([*:1])c3ccccc23)n1,Clc1cccc(C[*:1])c1,CHEMBL5203758,30
Cn1cc(-c2ccc(=O)n(Cc3cccc(Nc4ncc([*:1])cn4)c3)n2)cn1,CC(C)n1cc([*:1])cn1,CHEMBL3759336,31
Cn1cc(-c2ccc(=O)n(Cc3cccc(Nc4ncc([*:1])cn4)c3)n2)cn1,CN1CCC(n2cc([*:1])cn2)CC1,CHEMBL3759495,31
Cn1cc(-c2ccc(=O)n(Cc3cccc(Nc4ncc([*:1])cn4)c3)n2)cn1,c1ncc([*:1])s1,CHEMBL3759319,31
Cn1cc(-c2ccc(=O)n(Cc3cccc(Nc4ncc([*:1])cn4)c3)n2)cn1,c1cncc([*:1])c1,CHEMBL3758905,31
Cn1cc(-c2ccc(=O)n(Cc3cccc(Nc4ncc([*:1])cn4)c3)n2)cn1,OCCn1cc([*:1])cn1,CHEMBL3759611,31
Cn1cc(-c2ccc(=O)n(Cc3cccc(Nc4ncc([*:1])cn4)c3)n2)cn1,Cn1cc([*:1])cn1,CHEMBL3759079,31
Cn1cc(-c2ccc(NC(=O)c3cn([*:1])cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,CC(C)[*:1],CHEMBL4875762,32
Cn1cc(-c2ccc(NC(=O)c3cn([*:1])cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,CN(C)C(=O)C[*:1],CHEMBL4845677,32
Cn1cc(-c2ccc(NC(=O)c3cn([*:1])cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,COCCC[*:1],CHEMBL4851027,32
Cn1cc(-c2ccc(NC(=O)c3cn([*:1])cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,C1COC(C[*:1])C1,CHEMBL4865357,32
Cn1cc(-c2ccc(NC(=O)c3cn([*:1])cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,C1CC([*:1])CCO1,CHEMBL4855494,32
Cn1cc(-c2ccc(NC(=O)c3cn([*:1])cc(-c4ccc(F)cc4)c3=O)cc2)c2c(N)ncnc21,C[*:1],CHEMBL4858746,32
