core,sub,cid,as
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)C=CC[*:1])cc23)c1,C1CC1N[*:1],CHEMBL3622677,8
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN4CCCCC4)cc23)c1,C[*:1],CHEMBL3622672,9
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN4CCCCC4)cc23)c1,C1CC([*:1])CO1,CHEMBL3622671,9
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN4CCCCC4)cc23)c1,CC[*:1],CHEMBL3622673,9
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN(C)C4CC4)cc23)c1,C[*:1],CHEMBL3622674,10
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN(C)C4CC4)cc23)c1,CC[*:1],CHEMBL3622675,10
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCNC4CC4)cc23)c1,C[*:1],CHEMBL3622677,11
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCNC4CC4)cc23)c1,C1CC([*:1])CO1,CHEMBL3622676,11
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCNC4CC4)cc23)c1,CC[*:1],CHEMBL3622678,11
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCC[*:1])cc23)c1,O=[N+]([O-])c1nccn1[*:1],CHEMBL3355879,12
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCC[*:1])cc23)c1,O=C(CCC[*:1])NO,CHEMBL598797,12
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCC[*:1])cc23)c1,O=[N+]([O-])c1nccn1CC[*:1],CHEMBL3355881,12
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCC[*:1])cc23)c1,O=[N+]([O-])c1nccn1CCC[*:1],CHEMBL3355882,12
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC[*:1])cc23)c1,O=C(CCCC[*:1])NO,CHEMBL598797,13
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC[*:1])cc23)c1,O=[N+]([O-])c1nccn1CCC[*:1],CHEMBL3355881,13
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC[*:1])cc23)c1,O=[N+]([O-])c1nccn1CCCC[*:1],CHEMBL3355882,13
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC[*:1])cc23)c1,O=[N+]([O-])c1nccn1CC[*:1],CHEMBL3355880,13
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(N[*:1])cc23)c1,C=CC(=O)[*:1],CHEMBL3622625,14
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(N[*:1])cc23)c1,O=C(C=CCN1CCCCC1)[*:1],CHEMBL3622671,14
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(N[*:1])cc23)c1,CN(C)CC=CC(=O)[*:1],CHEMBL3622645,14
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(N[*:1])cc23)c1,CC(C)NCC=CC(=O)[*:1],CHEMBL3622679,14
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(N[*:1])cc23)c1,O=C(C=CCNC1CC1)[*:1],CHEMBL3622676,14
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=C)cc23)c1,C1CC([*:1])CO1,CHEMBL3622625,15
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=C)cc23)c1,COCC[*:1],CHEMBL3622617,15
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN(C)C)cc23)c1,C1CC([*:1])CO1,CHEMBL3622645,16
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN(C)C)cc23)c1,CN1CCC([*:1])CC1,CHEMBL3622649,16
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN(C)C)cc23)c1,C1CC([*:1])CCO1,CHEMBL3622648,16
C#Cc1cccc(Nc2ncnc3cc(O[*:1])c(NC(=O)C=CCN(C)C)cc23)c1,COCC[*:1],CHEMBL3622632,16
Brc1cccc(Nc2ncnc3cc(NCC[*:1])ncc23)c1,C1CN(CC[*:1])CCO1,CHEMBL126384,17
Brc1cccc(Nc2ncnc3cc(NCC[*:1])ncc23)c1,C1CN([*:1])CCO1,CHEMBL128987,17
Brc1cccc(Nc2ncnc3cc(NCC[*:1])ncc23)c1,CN(C)CC[*:1],CHEMBL129825,17
Brc1cccc(Nc2ncnc3cc(NCC[*:1])ncc23)c1,CN(C)CCC[*:1],CHEMBL129824,17
Brc1cccc(Nc2ncnc3cc(NCC[*:1])ncc23)c1,CN(C)[*:1],CHEMBL128432,17
Brc1cccc(Nc2ncnc3cc(NCC[*:1])ncc23)c1,O=C(O)C[*:1],CHEMBL128468,17
Brc1cccc(Nc2ncnc3cc(NCC[*:1])ncc23)c1,OCCN(CCO)[*:1],CHEMBL435993,17
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CC[*:1])cc23)c1,C1CCN([*:1])CC1,CHEMBL3622673,18
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CC[*:1])cc23)c1,CN(C1CC1)[*:1],CHEMBL3622675,18
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)C=CC[*:1])cc23)c1,C1CC1N[*:1],CHEMBL3622678,18
C#Cc1cccc(Nc2ncnc3cc(OCCC[*:1])c(OC)cc23)c1,O=[N+]([O-])c1nccn1CC[*:1],CHEMBL3360609,19
C#Cc1cccc(Nc2ncnc3cc(OCCC[*:1])c(OC)cc23)c1,O=[N+]([O-])c1nccn1CCC[*:1],CHEMBL3360610,19
C#Cc1cccc(Nc2ncnc3cc(OCCC[*:1])c(OC)cc23)c1,O=[N+]([O-])c1nccn1[*:1],CHEMBL3360607,19
C#Cc1cccc(Nc2ncnc3cc(OCCC[*:1])c(OC)cc23)c1,OCC1C(O)C(O)C(O)CN1[*:1],CHEMBL4102886,19
C#Cc1cccc(Nc2ncnc3cc(OCC[*:1])c(OC)cc23)c1,O=[N+]([O-])c1nccn1CCC[*:1],CHEMBL3360609,20
C#Cc1cccc(Nc2ncnc3cc(OCC[*:1])c(OC)cc23)c1,O=[N+]([O-])c1nccn1CCCC[*:1],CHEMBL3360610,20
