core,sub,cid,as
CC(=O)CCCCCC(N[*:1])C(=O)Nc1cccc(-c2ccccc2)c1,CN1CCCCC1[*:1],CHEMBL272402,8
CC(=O)CCCCCC(N[*:1])C(=O)Nc1cccc(-c2ccccc2)c1,c1ncc([*:1])s1,CHEMBL272403,8
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,CN1CCCCC1C(=O)[*:1],CHEMBL486568,9
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,CN1CCCC(C(=O)[*:1])C1,CHEMBL486975,9
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,CN1CCC(C(=O)[*:1])C1,CHEMBL469742,9
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,CN1CCC(C(=O)[*:1])CC1,CHEMBL519892,9
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,O=C(CCN1CCCCC1)[*:1],CHEMBL487179,9
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,N#Cc1cccc(C(=O)[*:1])c1,CHEMBL470576,9
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,CN1CCN(CC(=O)[*:1])CC1,CHEMBL486976,9
CC(=O)CCCCCC(N[*:1])c1ncc(-c2ccccc2)[nH]1,O=C(c1cncs1)[*:1],CHEMBL469741,9
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,CN1CCCCC1C(=O)[*:1],CHEMBL218129,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,CN1CCCC(C(=O)[*:1])C1,CHEMBL387224,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,CN1CCC(C(=O)[*:1])C1,CHEMBL387015,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,O=C(c1cncs1)[*:1],CHEMBL217035,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,O=C(CN1CCCCC1)[*:1],CHEMBL217371,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,O=C(CCN1CCCCC1)[*:1],CHEMBL269890,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,O=C(c1cnns1)[*:1],CHEMBL272840,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,CC(=O)[*:1],CHEMBL216336,10
CC(=O)CCCCCC(N[*:1])C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,Cc1nnsc1C(=O)[*:1],CHEMBL425629,10
CC(=O)CCCCCC(N[*:1])C(=O)Nc1nc(-c2ccccc2)cs1,CN1CCCCC1C(=O)[*:1],CHEMBL217651,11
CC(=O)CCCCCC(N[*:1])C(=O)Nc1nc(-c2ccccc2)cs1,CN1CCCCC1[*:1],CHEMBL272401,11
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,N#Cc1ccc([*:1])cc1,CHEMBL487778,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,c1ccc(-c2ccc([*:1])cc2)cc1,CHEMBL519716,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,Clc1ccc([*:1])cc1,CHEMBL520526,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,Fc1ccc([*:1])cc1,CHEMBL486149,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,Clc1cccc([*:1])c1,CHEMBL487975,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,N#Cc1cccc([*:1])c1,CHEMBL487578,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,c1ccc2cc([*:1])ccc2c1,CHEMBL468513,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,c1ccc([*:1])cc1,CHEMBL519892,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,Clc1ccccc1[*:1],CHEMBL485955,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,c1cc([*:1])cs1,CHEMBL520560,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,c1ccc2c([*:1])csc2c1,CHEMBL519541,12
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc([*:1])[nH]1,Brc1ccc([*:1])cc1,CHEMBL485723,12
CN1CCC(C(=O)NC(CCCCC[*:1])c2ncc(-c3ccc4ccccc4c3)[nH]2)CC1,CC(=O)[*:1],CHEMBL468513,13
CN1CCC(C(=O)NC(CCCCC[*:1])c2ncc(-c3ccc4ccccc4c3)[nH]2)CC1,CCC(=O)[*:1],CHEMBL467678,13
CN1CCC(C(=O)NC(CCCCC[*:1])c2ncc(-c3ccc4ccccc4c3)[nH]2)CC1,CCCC(=O)[*:1],CHEMBL487143,13
CN1CCC(C(=O)NC(CCCCC[*:1])c2ncc(-c3ccc4ccccc4c3)[nH]2)CC1,CCCCC(=O)[*:1],CHEMBL486324,13
CC(=O)CCCCCC(NC(=O)CC[*:1])c1ncc(-c2ccccc2)[nH]1,C1CC2CC1CN2[*:1],CHEMBL485722,14
CC(=O)CCCCCC(NC(=O)CC[*:1])c1ncc(-c2ccccc2)[nH]1,C1CCN([*:1])CC1,CHEMBL487179,14
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(NC(=O)CCC[*:1])cc3)n2)cc1,O=C(C[*:1])NO,CHEMBL4282471,15
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(NC(=O)CCC[*:1])cc3)n2)cc1,O=C(CCC[*:1])NO,CHEMBL4290831,15
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCC[*:1])cc3)n2)cc1,O=C(C[*:1])NO,CHEMBL4290748,16
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCC[*:1])cc3)n2)cc1,O=C(CCC[*:1])NO,CHEMBL4291781,16
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCC[*:1])cc3)n2)cc1,O=C(CC[*:1])NO,CHEMBL4283921,16
CC(=O)N1c2ccc(NC(=O)CCCCCCC(=O)NO)cc2C(N[*:1])CC1C,c1ccc([*:1])cc1,CHEMBL3220925,17
CC(=O)N1c2ccc(NC(=O)CCCCCCC(=O)NO)cc2C(N[*:1])CC1C,CC(C)OC(=O)[*:1],CHEMBL3220923,17
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCC[*:1])c3)n2)cc1,O=C(C[*:1])NO,CHEMBL4284388,18
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCC[*:1])c3)n2)cc1,O=C(CCC[*:1])NO,CHEMBL4282456,18
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCC[*:1])c3)n2)cc1,O=C(C[*:1])NO,CHEMBL4280540,19
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCC[*:1])c3)n2)cc1,O=C(CC[*:1])NO,CHEMBL4294153,19
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCC[*:1])c3)n2)cc1,O=C(CCC[*:1])NO,CHEMBL4278591,19
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCC[*:1])c3)ncc2C)cc1,O=C(C[*:1])NO,CHEMBL4295224,20
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCC[*:1])c3)ncc2C)cc1,O=C(CC[*:1])NO,CHEMBL4290689,20
Nc1ccccc1NC(=O)CCCCCC(=O)Nc1nc(-c2cccc(N[*:1])c2)cs1,CC(=O)[*:1],CHEMBL4548759,21
Nc1ccccc1NC(=O)CCCCCC(=O)Nc1nc(-c2cccc(N[*:1])c2)cs1,CC(C)(C)OC(=O)[*:1],CHEMBL4545091,21
Nc1ccccc1NC(=O)CCCCCC(=O)Nc1nc(-c2cccc(N[*:1])c2)cs1,[*:1],CHEMBL4593729,21
O=C(NO)c1ccc(NC(=O)C2(c3ccc([*:1])cc3)CCCCC2)cc1,CC(=O)Nc1ccc(N)cc1[*:1],CHEMBL4644988,22
O=C(NO)c1ccc(NC(=O)C2(c3ccc([*:1])cc3)CCCCC2)cc1,c1n[nH]cc1[*:1],CHEMBL4639966,22
O=C(NO)c1ccc(NC(=O)C2(c3ccc([*:1])cc3)CCCCC2)cc1,[*:1],CHEMBL4634357,22
O=C(NC(CCC[*:1])C(=O)Nc1cccc2cccnc12)OCc1ccccc1,CC(=O)SCC[*:1],CHEMBL4551751,23
O=C(NC(CCC[*:1])C(=O)Nc1cccc2cccnc12)OCc1ccccc1,COCCOCC(=O)SCC[*:1],CHEMBL4593341,23
O=C(NC(CCC[*:1])C(=O)Nc1cccc2cccnc12)OCc1ccccc1,O=C(CC[*:1])NO,CHEMBL221955_CHEMBL323869,23
O=C(NC(CCC[*:1])C(=O)Nc1cccc2cccnc12)OCc1ccccc1,OCCSSCC[*:1],CHEMBL4438404,23
CC(C)(C)OC(=O)NC(CCCCCS)C(=O)[*:1],C1CCCC(N[*:1])CC1,CHEMBL379049,24
CC(C)(C)OC(=O)NC(CCCCCS)C(=O)[*:1],C1CCC(N[*:1])CC1,CHEMBL209551,24
CC(C)(C)OC(=O)NC(CCCCCS)C(=O)[*:1],C1CCC(N[*:1])C1,CHEMBL213934,24
CC(C)(C)OC(=O)NC(CCC[*:1])C(=O)NC1CCCC1,SCC[*:1],CHEMBL213934,25
CC(C)(C)OC(=O)NC(CCC[*:1])C(=O)NC1CCCC1,O=C(CC[*:1])NO,CHEMBL1289931,25
CC12CSC(=N1)c1csc(n1)CNC(=O)CC(C=CCCS)OC(=O)C(CCN[*:1])NC2=O,CC(C)(C)OC(=O)[*:1],CHEMBL3317816,26
CC12CSC(=N1)c1csc(n1)CNC(=O)CC(C=CCCS)OC(=O)C(CCN[*:1])NC2=O,[*:1],CHEMBL3317814,26
O=C(CCCCCC(N[*:1])C(=O)NC1CCCC1)NO,CC(C)(C)OC(=O)[*:1],CHEMBL1289931,27
O=C(CCCCCC(N[*:1])C(=O)NC1CCCC1)NO,O=C1CCCC(C(=O)[*:1])N1,CHEMBL3098697,27
CC12CSC(=N1)c1csc(n1)CNC(=O)CC(C=CCCS)OC(=O)C(C[*:1])NC2=O,CC(C)(C)OC(=O)NCC[*:1],CHEMBL3317817,28
CC12CSC(=N1)c1csc(n1)CNC(=O)CC(C=CCCS)OC(=O)C(C[*:1])NC2=O,NCC[*:1],CHEMBL3317815,28
CC12CSC(=N1)c1csc(n1)CNC(=O)CC(C=CCCS)OC(=O)C(C[*:1])NC2=O,c1ccc([*:1])cc1,CHEMBL3317810,28
CC12CSC(=N1)c1csc(n1)CNC(=O)CC(C=CCCS)OC(=O)C(C[*:1])NC2=O,Oc1ccc([*:1])cc1,CHEMBL3317811,28
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)OC(=O)C[*:1],CHEMBL4072356,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)O[*:1],CHEMBL4071741,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)OC(=O)NCCC[*:1],CHEMBL4073372,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)S[*:1],CHEMBL4060342,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)Oc1ccc([*:1])cc1,CHEMBL4070647,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)[*:1],CHEMBL4079790,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,N=C(N)NCC[*:1],CHEMBL4063967,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,NCCC[*:1],CHEMBL4091731,29
O=C(CCCCN1C(=O)C(C[*:1])N=C(c2ccccc2)c2ccccc21)NO,c1ccc([*:1])cc1,CHEMBL4091540,29
CC(C)(C)c1cc(Nc2nc(SCc3ccc(C(=O)[*:1])cc3)nn3cccc23)n[nH]1,Nc1cc(F)ccc1N[*:1],CHEMBL5087667,30
CC(C)(C)c1cc(Nc2nc(SCc3ccc(C(=O)[*:1])cc3)nn3cccc23)n[nH]1,Nc1ccccc1N[*:1],CHEMBL5082362,30
O=C(CCCCN1C(=O)C(CC[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)OC(=O)NCC[*:1],CHEMBL4073372,31
O=C(CCCCN1C(=O)C(CC[*:1])N=C(c2ccccc2)c2ccccc21)NO,CS[*:1],CHEMBL4072618,31
O=C(CCCCN1C(=O)C(CC[*:1])N=C(c2ccccc2)c2ccccc21)NO,NCC[*:1],CHEMBL4091731,31
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,CC(C)(C)[*:1],CHEMBL247218,32
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,c1ccc([*:1])cc1,CHEMBL247653,32
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,c1cncc([*:1])c1,CHEMBL247654,32
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,c1cc([*:1])ccn1,CHEMBL246199,32
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,[*:1],CHEMBL247217,32
CC(C)(C)OC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)[*:1])n2)c1,ON[*:1],CHEMBL4550526,33
CC(C)(C)OC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)[*:1])n2)c1,Nc1ccccc1N[*:1],CHEMBL4545091,33
O=C(CCCCCC(=O)Nc1nc(-c2cccc(N[*:1])c2)cs1)NO,CC(C)(C)OC(=O)[*:1],CHEMBL4550526,34
O=C(CCCCCC(=O)Nc1nc(-c2cccc(N[*:1])c2)cs1)NO,CCOC(=O)[*:1],CHEMBL4464421,34
O=C(CCCCCC(=O)Nc1nc(-c2cccc(N[*:1])c2)cs1)NO,[*:1],CHEMBL1630208,34
O=C(CCCCN1C(=O)C(CS[*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)[*:1],CHEMBL4060342,35
O=C(CCCCN1C(=O)C(CS[*:1])N=C(c2ccccc2)c2ccccc21)NO,[*:1],CHEMBL4084736,35
O=C(CCCCc1cn(Cc2ccc([*:1])cc2)nn1)NO,CC(C)(C)[*:1],CHEMBL2381753,36
O=C(CCCCc1cn(Cc2ccc([*:1])cc2)nn1)NO,c1ccc([*:1])cc1,CHEMBL2381731,36
O=C(CCCCc1cn(Cc2ccc([*:1])cc2)nn1)NO,[*:1],CHEMBL2381746,36
O=C(CCCCc1ccn(Cc2ccc([*:1])cc2)n1)NO,CC(C)(C)[*:1],CHEMBL3335289,37
O=C(CCCCc1ccn(Cc2ccc([*:1])cc2)n1)NO,c1ccc2c(c1)ccn2[*:1],CHEMBL3335298,37
O=C(CCCCc1ccn(Cc2ccc([*:1])cc2)n1)NO,c1ccc([*:1])cc1,CHEMBL3335300,37
O=C(CCCCc1ccn(Cc2ccc([*:1])cc2)n1)NO,[*:1],CHEMBL3335287,37
O=C(C=Cc1ccc(NS(=O)(=O)c2ccc([*:1])cc2)cc1)NO,CC(C)(C)[*:1],CHEMBL97272,38
O=C(C=Cc1ccc(NS(=O)(=O)c2ccc([*:1])cc2)cc1)NO,[*:1],CHEMBL317814,38
CC(C)C(C(=O)Nc1ccc(C(=O)[*:1])cc1)c1ccccc1,ON[*:1],CHEMBL191091_CHEMBL191482,39
CC(C)C(C(=O)Nc1ccc(C(=O)[*:1])cc1)c1ccccc1,Nc1cc(F)ccc1N[*:1],CHEMBL4160579,39
CC(C)C(C(=O)Nc1ccc(C(=O)[*:1])cc1)c1ccccc1,Nc1ccccc1N[*:1],CHEMBL4643874,39
O=C(NO)c1ccc(NC(=O)C(c2ccccc2)[*:1])cc1,CC(C)[*:1],CHEMBL191091_CHEMBL191482,40
O=C(NO)c1ccc(NC(=O)C(c2ccccc2)[*:1])cc1,c1ccc([*:1])cc1,CHEMBL4634702,40
O=C(NO)c1ccc(NC(=O)C(c2ccccc2)[*:1])cc1,[*:1],CHEMBL356824,40
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C[*:1])NO,CC(C)(O)[*:1],CHEMBL3287265,41
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C[*:1])NO,CC(C)[*:1],CHEMBL3287250,41
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C[*:1])NO,CCC[*:1],CHEMBL3287254,41
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C[*:1])NO,c1ccc([*:1])cc1,CHEMBL3287262,41
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C[*:1])NO,[*:1],CHEMBL3287251,41
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3ccc([*:1])nc3)n2)cc1,CC(C)(O)[*:1],CHEMBL481988,42
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3ccc([*:1])nc3)n2)cc1,CN1CCN([*:1])CC1,CHEMBL479279,42
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3ccc([*:1])nc3)n2)cc1,C1CN([*:1])CCO1,CHEMBL479278,42
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3ccc([*:1])nc3)n2)cc1,[*:1],CHEMBL272980,42
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,CC(C)(O)c1ccc([*:1])cn1,CHEMBL481988,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,CN(C)C(=O)c1ccc([*:1])cn1,CHEMBL519625,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,CN(C)CCOc1cccc([*:1])c1,CHEMBL480044,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,CN(C)CCOc1ccc([*:1])cc1,CHEMBL480043,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,COc1ccc([*:1])cc1OC,CHEMBL271862,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,CSc1ccc([*:1])cn1,CHEMBL480026,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,Cc1nc2ccc(Br)cn2c1[*:1],CHEMBL2312464,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,Cc1nc2ccccn2c1[*:1],CHEMBL2312457,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,Cc1nc2cnccn2c1[*:1],CHEMBL2312459,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,Cc1nc2ncccn2c1[*:1],CHEMBL2312458,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,N#Cc1ccc([*:1])cn1,CHEMBL479637,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,OCc1cc([*:1])on1,CHEMBL520601,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1cncc([*:1])c1,CHEMBL272980,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1cc(N2CCOCC2)ncc1[*:1],CHEMBL479278,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1cc([*:1])[nH]n1,CHEMBL481805,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1cc([*:1])cs1,CHEMBL480623,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1cnc2ncc([*:1])n2c1,CHEMBL2312466,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1ccn2c([*:1])cnc2c1,CHEMBL2312465,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1cn2c([*:1])cnc2cn1,CHEMBL2312456,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1cnc([*:1])cn1,CHEMBL480622,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,c1csc([*:1])n1,CHEMBL520084,43
Nc1ccccc1NC(=O)c1ccc(CNc2nccc([*:1])n2)cc1,[*:1],CHEMBL271308,43
Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)C(c2ccccc2)[*:1])cn1,CC(C)[*:1],CHEMBL4159087_CHEMBL4160753,44
Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)C(c2ccccc2)[*:1])cn1,CC[*:1],CHEMBL4167609_CHEMBL4171350,44
Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)C(c2ccccc2)[*:1])cn1,[*:1],CHEMBL4168154,44
Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)C(c2ccccc2)[*:1])cc1,CC(C)[*:1],CHEMBL4160579,45
