smiles	cid	tid
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O	CHEMBL2425886	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCCC3C(=O)O)c2)c1=O	CHEMBL4859630_CHEMBL4871197	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCCC3C(=O)OC)c2)c1=O	CHEMBL4867117	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NC(C)C(=O)O)c2)c1=O	CHEMBL4858682	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NC(C)C(=O)OC)c2)c1=O	CHEMBL4858093	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)O)c2)c1=O	CHEMBL4869930	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)NCC(=O)OC)c2)c1=O	CHEMBL4874467	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2Br)c1=O	CHEMBL4852700	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)OC)c2F)c1=O	CHEMBL4871141	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccccc2)c1=O	CHEMBL2425883	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cn(CC(=O)N(C)C)nn2)c1=O	CHEMBL4636081	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc(C)c3cc(C)ccc3n2)c1=O	CHEMBL4647761	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O	CHEMBL2425885	284
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ncccn2)c1=O	CHEMBL2425884	284
CC#CCn1c(N2CCCC(N)C2)nc2c(Br)c[nH]c2c1=O	CHEMBL2346920	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(C#N)cc1)C1=NCCN12	CHEMBL4568895	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc(OC)cc1)C1=NCCCN12	CHEMBL3675628	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc(C#N)c1)C1=NCCN12	CHEMBL4516443	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1cccc3ccccc13)C1=NCCCN12	CHEMBL3675630	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccccc1C#N)C1=NCCN12	CHEMBL3675632	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12	CHEMBL3675622	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12	CHEMBL3675618	284
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)NC1=NCCCN12	CHEMBL3675629	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C)c(=O)n2C	CHEMBL3616913	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1=NC3C=CC=CC3C(C)=N1)c(=O)n2C	CHEMBL4747683	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3911786	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3973741	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3902771	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3901674	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3920718	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)N(C)C)CC1)c(=O)n2C	CHEMBL3897118	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3892718	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC)CC1)c(=O)n2C	CHEMBL3910158	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCC3)CC1)c(=O)n2C	CHEMBL3972227	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC3CCCC3)CC1)c(=O)n2C	CHEMBL3899590	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCC)CC1)c(=O)n2C	CHEMBL3980269	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)OCCC)CC1)c(=O)n2C	CHEMBL3933623	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(C)cn3)CC1)c(=O)n2C	CHEMBL4785060	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(CC)cn3)CC1)c(=O)n2C	CHEMBL4745258	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(F)cn3)CC1)c(=O)n2C	CHEMBL4749117	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(OC)cn3)CC1)c(=O)n2C	CHEMBL4764779	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3929627	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1CC(=O)c1ccccc1	CHEMBL4591675	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1ccc(OC)cc1	CHEMBL4465057	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1cccc2ccccc12	CHEMBL4537708	284
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1Cc1nc(C)c2ccccc2n1	CHEMBL4557196	284
CC#CCn1c(N2CCCC(N)C2)nc2c3cc(C(=O)O)ccc3n(C)c(=O)c21	CHEMBL2147067	284
CC#CCn1c(N2CCCC(N)C2)nc2cc[nH]c2c1=O	CHEMBL2346921	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C)c2c1=O	CHEMBL2346919	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3c[nH]c4ccccc34)c2c1=O	CHEMBL2346923	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Br)ccc4n3)c2c1=O	CHEMBL2346927	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O	CHEMBL2346930	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O	CHEMBL2346928	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O	CHEMBL2346929	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(Cl)cc4n3)c2c1=O	CHEMBL2347035	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O	CHEMBL2347036	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O	CHEMBL2346926	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O	CHEMBL2346925	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O	CHEMBL2347037	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O	CHEMBL2347039	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc4ccccc4[nH]3)c2c1=O	CHEMBL2346924	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3nc4ccccc4nc3C)c2c1=O	CHEMBL2347038	284
CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3ncccn3)c2c1=O	CHEMBL2346922	284
CC#CCn1c(N2CCCC(N)C2)nc2nc3n(c(=O)c21)CC(=O)N3C	CHEMBL3687980	284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C	CHEMBL1951614	284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CHEMBL1951613	284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C	CHEMBL1951416	284
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C	CHEMBL1951612	284
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc(C)c4ccccc4n3)c(=O)c21	CHEMBL1951439	284
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3ncc4ccccc4n3)c(=O)c21	CHEMBL1951440	284
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21	CHEMBL1951438	284
CC#CCn1c(N2CCCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3927979	284
CC#CCn1c(N2CCNCC2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21	CHEMBL1951419	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C	CHEMBL3909049	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-c3ccccc3C#N)cc1)c(=O)n2C	CHEMBL3616906	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cccn3)cc1)c(=O)n2C	CHEMBL3616908	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cncn3)cc1)c(=O)n2C	CHEMBL3616909	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3c1)c(=O)n2C	CHEMBL3616903	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3n1)c(=O)n2C	CHEMBL3616902	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1cccc(C#N)c1)c(=O)n2C	CHEMBL3616905	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C	CHEMBL3616904	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1csc(CO)n1)c(=O)n2C	CHEMBL3616888	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CHEMBL3616890	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(OC)c3ccccc3n1)c(=O)n2C	CHEMBL3616901	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C	CHEMBL3616900	284
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nn(-c3ccccc3)nc1C)c(=O)n2C	CHEMBL3616907	284
CC#Cc1cnc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O	CHEMBL1650423	284
CC(=O)N(C)C1CCC(C(C(=O)N(C)C)C(N)C(=O)N2CCC(F)C2)CC1	CHEMBL428747	284
CC(=O)N(C)C1CCC(C(C)C(N)C(=O)N2CCC(F)C2)CC1	CHEMBL1229855_CHEMBL245545	284
CC(=O)NC1CCC(C(C)C(N)C(=O)N2CCC(F)C2)CC1	CHEMBL237547	284
CC(=O)NCC1CC2CCCCC2N1C(=O)CC(N)Cc1cc(F)c(F)cc1F	CHEMBL3357775	284
CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)C(N)CCCCN)cc1	CHEMBL236781	284
CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)C2CCCN2)cc1	CHEMBL439382	284
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)CCNCC(=O)N3CCCC3C#N)CC2)cc1	CHEMBL201753	284
CC(=O)Nc1ccc2c(c1)nc1n2CC(N)C(c2cc(F)c(F)cc2F)C1	CHEMBL556494	284
CC(=O)Nc1cccc(-c2cc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)ncn2)c1	CHEMBL236719	284
CC(=O)OCC1CC2CCCCC2N1C(=O)CC(N)Cc1cc(F)c(F)cc1F	CHEMBL3357769	284
CC(=O)c1ccc(-c2cc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)ncn2)cc1	CHEMBL391837	284
CC(=O)c1ccc(N2CCN(C(=O)CC(N)Cc3cc(F)c(F)cc3F)CC2)cc1	CHEMBL2069832	284
CC(=O)c1cccc(-c2cc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)ncn2)c1	CHEMBL393612	284
CC(=O)c1ccccc1-c1cc(N2CC(N)C(c3cc(F)c(F)cc3F)C2)ncn1	CHEMBL236707	284
CC(C)(C)C#Cc1cnc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O	CHEMBL1650425	284
CC(C)(C)C(=O)CC1(NCC(=O)N2C(C#N)CCC2C#N)CCCC1	CHEMBL378750	284
CC(C)(C)C(N)C(=O)N1CCSCC1	CHEMBL4241283	284
CC(C)(C)CC(C)(C)NCC(=O)N1C(C#N)CCC1C#N	CHEMBL377320	284
CC(C)(C)N1CCN(CCNCC(=O)N2CCCC2C#N)C1=O	CHEMBL1202090	284
CC(C)(C)NC(=O)c1nnc2n1CCN(C(=O)CC(N)Cc1cc(F)c(F)cc1F)C2	CHEMBL233891	284
CC(C)(C)NCC(=O)N1C(C#N)CCC1C#N	CHEMBL208902	284
CC(C)(C)NCC(=O)N1CC(F)CC1C(=O)c1nnc(C2CCCCC2)o1	CHEMBL391645	284
CC(C)(C)NCC(=O)N1CC(F)CC1C(=O)c1noc(C(C)(C)C)n1	CHEMBL392552	284
CC(C)(C)NCC(=O)N1CCCC1C(=O)c1nnc(C(C)(C)C)o1	CHEMBL395166	284
CC(C)(C)NCC(=O)N1CCCC1C(=O)c1nnc(C2(C)CCCCC2)o1	CHEMBL232571	284
CC(C)(C)NCC(=O)N1CCCC1C(=O)c1noc(-c2ccc(F)cc2)n1	CHEMBL399615	284
CC(C)(C)NCC(=O)N1CCCC1C(=O)c1noc(C2(C)CCCCC2)n1	CHEMBL232586	284
CC(C)(C)OC(=O)N1CCC(C(N)Cc2cc(F)c(F)cc2F)CC1	CHEMBL496863	284
CC(C)(C)OC(=O)NCC(=O)N1CCCC1C(=O)OC=Cc1ccccc1	CHEMBL5219939	284
CC(C)(C)OC(=O)NCCCCC(NC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)OC=Cc1ccccc1	CHEMBL5219996	284
CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F	CHEMBL1779710	284
CC(C)(C)SCC1C(=O)NCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F	CHEMBL1779714	284
CC(C)(C)c1cn(CCC(N)Cc2cc(F)c(F)cc2F)nn1	CHEMBL4789426	284
CC(C)(C)c1nc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c(=O)c1Br	CHEMBL1650407	284
CC(C)(CC(=O)N1CCc2cc(F)cc(F)c2C1)NCC(=O)N1CCCC1C#N	CHEMBL425756	284
CC(C)(CC(=O)N1CCc2cc(F)ccc2C1)NCC(=O)N1CCCC1C#N	CHEMBL380902	284
CC(C)(CC(=O)N1CCc2ccccc2C1)NCC(=O)N1CCCC1C#N	CHEMBL201424	284
CC(C)(CC(=O)N1Cc2ccccc2C1)NCC(=O)N1CCCC1C#N	CHEMBL201644	284
CC(C)(CC(=O)NC(C)(C)Cc1ccccc1)NCC(=O)N1CCCC1C#N	CHEMBL217212	284
CC(C)(CC(=O)NC(C)(C)c1ccccc1)NCC(=O)N1CCCC1C#N	CHEMBL202711	284
CC(C)(CC(=O)NC1CC1c1cc(F)cc(F)c1)NCC(=O)N1CCCC1C#N	CHEMBL472976	284
CC(C)(CC(=O)NC1CC1c1ccc(C(F)(F)F)cc1)NCC(=O)N1CCCC1C#N	CHEMBL473176	284
CC(C)(CC(=O)NC1CC1c1ccc(Cl)c(Cl)c1)NCC(=O)N1CCCC1C#N	CHEMBL474959	284
CC(C)(CC(=O)NC1CC1c1ccc(Cl)cc1)NCC(=O)N1CCCC1C#N	CHEMBL474560	284
CC(C)(CC(=O)NC1CC1c1ccc(F)c(F)c1)NCC(=O)N1CCCC1C#N	CHEMBL472977	284
CC(C)(CC(=O)NC1CC1c1ccc(F)cc1)NCC(=O)N1CCCC1C#N	CHEMBL514617	284
CC(C)(CC(=O)NC1CC1c1ccc(F)cc1F)NCC(=O)N1CCCC1C#N	CHEMBL515552	284
CC(C)(CC(=O)NC1CC1c1cccc(C(F)(F)F)c1)NCC(=O)N1CCCC1C#N	CHEMBL473973	284
CC(C)(CC(=O)NC1CC1c1cccc(Cl)c1)NCC(=O)N1CC(F)(F)CC1C#N	CHEMBL463231	284
CC(C)(CC(=O)NC1CC1c1cccc(Cl)c1)NCC(=O)N1CC(F)CC1C#N	CHEMBL447393_CHEMBL517776	284
CC(C)(CC(=O)NC1CC1c1cccc(Cl)c1)NCC(=O)N1CCCC1C#N	CHEMBL463481_CHEMBL474768	284
CC(C)(CC(=O)NC1CC1c1cccc(F)c1)NCC(=O)N1CC(F)CC1C#N	CHEMBL464093	284
CC(C)(CC(=O)NC1CC1c1cccc(F)c1)NCC(=O)N1CCCC1C#N	CHEMBL473172	284
CC(C)(CC(=O)NC1CC1c1cccc(OC(F)(F)F)c1)NCC(=O)N1CC(F)CC1C#N	CHEMBL463230	284
CC(C)(CC(=O)NC1CC1c1cccc(OC(F)(F)F)c1)NCC(=O)N1CCCC1C#N	CHEMBL474559	284
CC(C)(CC(=O)NC1CC1c1ccccc1)NCC(=O)N1CC(F)CC1C#N	CHEMBL464092	284
CC(C)(CC(=O)NC1CC1c1ccccc1)NCC(=O)N1CCCC1C#N	CHEMBL473166	284
CC(C)(CC(=O)NC1CC1c1cccnc1)NCC(=O)N1CC(F)CC1C#N	CHEMBL472797	284
CC(C)(CC(=O)NCCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCCC1C#N	CHEMBL274103	284
CC(C)(CC(=O)NCCc1ccc(Cl)c(Cl)c1)NCC(=O)N1CCCC1C#N	CHEMBL218393	284
CC(C)(CC(=O)NCCc1cccc(C(F)(F)F)c1)NCC(=O)N1CCCC1C#N	CHEMBL384493	284
CC(C)(CC(=O)NCCc1ccccc1)NCC(=O)N1CCCC1C#N	CHEMBL274770	284
CC(C)(CC(=O)NCCc1ccccc1C(F)(F)F)NCC(=O)N1CCCC1C#N	CHEMBL216878	284
CC(C)(CC(=O)NCCc1ccccn1)NCC(=O)N1CCCC1C#N	CHEMBL218026	284
CC(C)(CC(=O)NCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCCC1C#N	CHEMBL216453	284
CC(C)(CC(=O)NCc1ccccc1)NCC(=O)N1CCCC1C#N	CHEMBL216377	284
CC(C)(CC(=O)NCc1ccccn1)NCC(=O)N1CCCC1C#N	CHEMBL216296	284
CC(C)(CC(=O)Nc1ccc(-c2ccccc2)cc1)NCC(=O)N1CCCC1C#N	CHEMBL217060	284
CC(C)(CC(=O)Nc1ccc(F)c(F)c1)NCC(=O)N1CCCC1C#N	CHEMBL386326	284
CC(C)(CC(=O)Nc1ccc(F)cc1)NCC(=O)N1CCCC1C#N	CHEMBL385637	284
CC(C)(CC(=O)Nc1ccccc1)NCC(=O)N1CCCC1C#N	CHEMBL216383	284
CC(C)(CO)NCC(=O)N1C(C#N)CCC1C#N	CHEMBL379260	284
CC(C)(CO)NCC(=O)N1CC(F)CC1C(=O)c1nnc(C(C)(C)C)o1	CHEMBL232185	284
CC(C)(CO)NCC(=O)N1CC(F)CC1C(=O)c1noc(C(C)(C)C)n1	CHEMBL391929	284
CC(C)(CO)NCC(=O)N1CC(F)CC1C(O)c1nnc(C(C)(C)C)o1	CHEMBL1229644	284
CC(C)(CO)NCC(=O)N1CCCC1C(=O)c1nnc(C(C)(C)C)o1	CHEMBL232759	284
CC(C)(CO)NCC(=O)N1CCCC1C(=O)c1noc(C(C)(C)C)n1	CHEMBL231697	284
CC(C)(Cc1ccc(F)cc1)NCC(=O)N1C(C#N)CCC1C#N	CHEMBL209058	284
CC(C)(Cc1ccc(F)cc1)NCC(=O)N1CC(F)CC1C(=O)c1nnc(C(C)(C)C)o1	CHEMBL393947	284
CC(C)(Cc1ccc(F)cc1)NCC(=O)N1CCCC1C(=O)c1ncon1	CHEMBL232153	284
CC(C)(NC(=O)CCNCC(=O)N1CCCC1C#N)c1ccccc1	CHEMBL201158	284
CC(C)(NCC(=O)N1C(C#N)CCC1C#N)c1ccccc1	CHEMBL210259	284
CC(C)(Nc1ccc(CNC(=O)C2SCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O	CHEMBL1683502	284
CC(C)(Oc1ccc(CNC(=O)C2SCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O	CHEMBL1683496	284
CC(C)=CCCC(C)=COC(=O)C1CCCN1C(=O)C(CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C	CHEMBL5219532	284
CC(C)=CCCC(C)=COC(=O)C1CCCN1C(=O)C(N)CCCCN	CHEMBL5220348	284
CC(C)=CCn1c(N2CC3CCCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C	CHEMBL2408771	284
CC(C)=CCn1c(N2CC3CCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C	CHEMBL2408774	284
