core,sub,cid,as
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C)ccn1,CN(C)C(=O)C[*:1],CHEMBL3394095,5
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C)ccn1,O=C(O)CC[*:1],CHEMBL3394098,5
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C)ccn1,C[S+]([O-])c1ccc(C[*:1])cc1,CHEMBL387154,5
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C)ccn1,CC(=O)C[*:1],CHEMBL3394097,5
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C)ccn1,COC(=O)C[*:1],CHEMBL3394094,5
Fc1ccc(-c2nc(SCc3ccccc3)[nH]c2-c2ccnc(N[*:1])c2)cc1,CC(=O)[*:1],CHEMBL4591390,6
Fc1ccc(-c2nc(SCc3ccccc3)[nH]c2-c2ccnc(N[*:1])c2)cc1,O=C(Cc1ccc(F)cc1)[*:1],CHEMBL4452170,6
Fc1ccc(-c2nc(SCc3ccccc3)[nH]c2-c2ccnc(N[*:1])c2)cc1,O=C(C1CC1)[*:1],CHEMBL4546015,6
Fc1ccc(-c2nc(SCc3ccccc3)[nH]c2-c2ccnc(N[*:1])c2)cc1,O=C(C1CCCC1)[*:1],CHEMBL4437018,6
CC(=O)Nc1cc(-c2[nH]c(S[*:1])nc2-c2ccc(F)cc2)ccn1,c1ccc(C[*:1])cc1,CHEMBL4591390,7
CC(=O)Nc1cc(-c2[nH]c(S[*:1])nc2-c2ccc(F)cc2)ccn1,C[*:1],CHEMBL1773425,7
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C2CCCCC2)ccn1,O=C(O)C1CCC([*:1])C(O)C1,CHEMBL3394110,8
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C2CCCCC2)ccn1,O=C(O)C=C[*:1],CHEMBL3394105,8
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CC2CCCO2)ccn1,O=C(O)C1CCC([*:1])C(O)C1,CHEMBL3394113,9
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CC2CCCO2)ccn1,O=C(O)C=C[*:1],CHEMBL3394108,9
Cn1c(SC=CC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(N[*:1])c1,CC(=O)[*:1],CHEMBL3394100,10
Cn1c(SC=CC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(N[*:1])c1,CCNC(=O)N1CCC([*:1])CC1,CHEMBL3394122,10
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C[*:1],CHEMBL3394100,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C1CC1[*:1],CHEMBL3394102,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C1CC([*:1])C1,CHEMBL3394103,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C1CCC([*:1])C1,CHEMBL3394104,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,OCC(O)C[*:1],CHEMBL3394109,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C1CC1C[*:1],CHEMBL3394106_CHEMBL3394117,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C1CCC([*:1])CC1,CHEMBL3394105,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C1CCC(C[*:1])CC1,CHEMBL3394107,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,C1COC(C[*:1])C1,CHEMBL3394108,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2[*:1])ccn1,COC(C[*:1])OC,CHEMBL3394101,11
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C2CC2)ccn1,O=C(O)C=C[*:1],CHEMBL3394102,12
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2C2CC2)ccn1,CCOC(=O)C=C[*:1],CHEMBL3394114,12
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc([*:1])n1,C=CCN(C)[*:1],CHEMBL182772,13
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc([*:1])n1,C1CCN(CCCN[*:1])C1,CHEMBL426969,13
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc([*:1])n1,CN1CCC(N(C)[*:1])CC1,CHEMBL366080,13
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc([*:1])n1,C(CN[*:1])CN1CCOCC1,CHEMBL359797,13
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc([*:1])n1,[*:1],CHEMBL185162,13
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CC2CC2)ccn1,O=C(O)C=C[*:1],CHEMBL3394106_CHEMBL3394117,14
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CC2CC2)ccn1,CCOC(=O)C=C[*:1],CHEMBL3394116,14
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2[*:1])ccn1,C#CCOCC[*:1],CHEMBL225101,15
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2[*:1])ccn1,C[*:1],CHEMBL387154,15
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2[*:1])ccn1,OCC[*:1],CHEMBL373913,15
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2[*:1])ccn1,COCCC[*:1],CHEMBL222339,15
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2[*:1])ccn1,COCC[*:1],CHEMBL374762,15
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCc3ccc([S+](C)[O-])cc3)n2[*:1])ccn1,CSCC[*:1],CHEMBL222051,15
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)N3CCOCC3)n2[*:1])ccn1,OCCC[*:1],CHEMBL374485,16
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)N3CCOCC3)n2[*:1])ccn1,OCC[*:1],CHEMBL225548,16
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)N3CCOCC3)n2[*:1])ccn1,COCC[*:1],CHEMBL221985,16
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CCCO)ccn1,O=C(CC[*:1])N1CCOCC1,CHEMBL374485,17
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CCCO)ccn1,C[*:1],CHEMBL374531,17
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)O)n2[*:1])ccn1,C[*:1],CHEMBL3394098,18
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)O)n2[*:1])ccn1,COC(C[*:1])OC,CHEMBL3394099,18
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CCO)ccn1,O=C(CC[*:1])N1CCOCC1,CHEMBL225548,19
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CCO)ccn1,O=C(CCC[*:1])N1CCOCC1,CHEMBL389266,19
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CCO)ccn1,C[S+]([O-])c1ccc(C[*:1])cc1,CHEMBL373913,19
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S[*:1])n2CCO)ccn1,C[*:1],CHEMBL373807,19
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],CC(=O)N1CCC(N[*:1])C1,CHEMBL4862656,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],CC(C)N[*:1],CHEMBL4865870,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],CN[*:1],CHEMBL4874134,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],COCCN[*:1],CHEMBL4876387,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],C1CC1N[*:1],CHEMBL4861739,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],C1CC(N[*:1])CCO1,CHEMBL4867426,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],C1CC(N[*:1])CO1,CHEMBL4874575,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],C1OCC1N[*:1],CHEMBL4847784,20
O=C(c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1)[*:1],FC(F)CN[*:1],CHEMBL4879188,20
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,CC(=O)N1CCC([*:1])CC1,CHEMBL1766579,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,CC(C)[*:1],CHEMBL1232772,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,CC(CS(C)(=O)=O)[*:1],CHEMBL1230610_CHEMBL1232769,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,CC(Cn1ncnn1)[*:1],CHEMBL1230351_CHEMBL1232784,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,C[*:1],CHEMBL1766573,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,CC(C)(CO)[*:1],CHEMBL1766576,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,C1CC([*:1])CO1,CHEMBL1766574,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,OC1CCC([*:1])CC1,CHEMBL1766580,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,OCC(CO)[*:1],CHEMBL1766577,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,C1CC([*:1])CCO1,CHEMBL1230122,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,OCCC(CCO)[*:1],CHEMBL1090089,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,CS(=O)(=O)CC[*:1],CHEMBL1766578,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,CC(C)(O)C[*:1],CHEMBL1766575,21
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[*:1])nc21,O=S1(=O)CCC([*:1])CC1,CHEMBL1766581,21
[O-][n+]1ccc2c(-c3ccccc3Cl)cc(C3CCN([*:1])CC3)nc2c1-c1c(F)cccc1F,CC(=O)[*:1],CHEMBL1916524,22
[O-][n+]1ccc2c(-c3ccccc3Cl)cc(C3CCN([*:1])CC3)nc2c1-c1c(F)cccc1F,[*:1],CHEMBL1916523,22
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,CC(=O)[*:1],CHEMBL4845883,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,CC(C)C[*:1],CHEMBL4865829,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,CC(C)(O)C[*:1],CHEMBL4854957,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,CC(C)[*:1],CHEMBL4873406,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,CC(O)C[*:1],CHEMBL4847826_CHEMBL4859309,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,CCC[*:1],CHEMBL4877505,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,CC[*:1],CHEMBL4864463,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,C[*:1],CHEMBL4863580,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,OCC[*:1],CHEMBL4871527,23
O=C(Nc1ccc(Oc2cc(N[*:1])ncn2)cc1)Nc1cccc(C(F)(F)F)c1,[*:1],CHEMBL4849349,23
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(N[*:1])c3)nc21,CC(=O)[*:1],CHEMBL565801,24
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(N[*:1])c3)nc21,[*:1],CHEMBL577269,24
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,CC(=O)[*:1],CHEMBL477997,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,CCC(=O)[*:1],CHEMBL517666,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,CCCC(=O)[*:1],CHEMBL476533,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(C1CC1)[*:1],CHEMBL476532,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(C1CCC1)[*:1],CHEMBL476534,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(C1CCCC1)[*:1],CHEMBL479258,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,CC(C)CC(=O)[*:1],CHEMBL479257,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(CC1CC1)[*:1],CHEMBL516908,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(c1ccccc1)[*:1],CHEMBL478421,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(c1ccco1)[*:1],CHEMBL477582,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(c1cccs1)[*:1],CHEMBL477791,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(c1ccno1)[*:1],CHEMBL476543,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(c1ccoc1)[*:1],CHEMBL477583,25
Cc1ccc(N[*:1])cc1-c1ccc(C(=O)NCC2CC2)cc1,O=C(c1ccsc1)[*:1],CHEMBL476542,25
Fc1ccc(-c2noc(N[*:1])c2-c2ccncc2)cc1,CC(=O)[*:1],CHEMBL3310133,26
Fc1ccc(-c2noc(N[*:1])c2-c2ccncc2)cc1,O=C(Cc1ccccc1)[*:1],CHEMBL3310135,26
Fc1ccc(-c2noc(N[*:1])c2-c2ccncc2)cc1,[*:1],CHEMBL3310131,26
Cn1c([S+](C)[O-])nc(-c2ccc(F)cc2)c1-c1ccnc(N[*:1])c1,CC(=O)[*:1],CHEMBL1773422_CHEMBL1773423_CHEMBL1773424,27
Cn1c([S+](C)[O-])nc(-c2ccc(F)cc2)c1-c1ccnc(N[*:1])c1,[*:1],CHEMBL4075428,27
O=C1c2cc(O[*:1])ccc2COc2cc(Nc3ccc(F)cc3F)ccc21,CC(=O)OCC[*:1],CHEMBL3086681,28
O=C1c2cc(O[*:1])ccc2COc2cc(Nc3ccc(F)cc3F)ccc21,C1CC(CC[*:1])CCO1,CHEMBL3086677,28
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N[*:1])cc3)nc21,CC(=O)[*:1],CHEMBL566850,29
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N[*:1])cc3)nc21,NCCC(=O)[*:1],CHEMBL566635,29
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N[*:1])cc3)nc21,O=C(CCl)[*:1],CHEMBL565587,29
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N[*:1])cc3)nc21,CC(C)(C)OC(=O)NCCC(=O)[*:1],CHEMBL565609,29
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N[*:1])cc3)nc21,OCC(O)C[*:1],CHEMBL567068,29
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,CC(C(=O)O)N1CCC([*:1])CC1,CHEMBL199565_CHEMBL200018,30
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,CC(C)(C(=O)O)N1CCC([*:1])CC1,CHEMBL200047,30
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,CC(C)(C)N1CCC([*:1])CC1,CHEMBL381632,30
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,CC(C)N1C2CCC1CC([*:1])C2,CHEMBL380806,30
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,CN1C2CCC1CC([*:1])C2,CHEMBL200093,30
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,COC(=O)C(C)N1CCC([*:1])CC1,CHEMBL199316,30
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,COC(=O)C(C)(C)N1CCC([*:1])CC1,CHEMBL199632,30
O=c1ccc2c(-c3ccc(F)cc3Cl)cc([*:1])cc2n1-c1c(Cl)cccc1Cl,C1CC2CC([*:1])CC1N2,CHEMBL199701,30
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,CC(C)(C)C[*:1],CHEMBL214138,31
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,CC(C)N1CCC([*:1])CC1,CHEMBL377979,31
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,CC(C)[*:1],CHEMBL213895,31
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,CC1(C)CC([*:1])CC(C)(C)N1,CHEMBL209442,31
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,CN1C2CCC1CC([*:1])C2,CHEMBL212803,31
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,C[*:1],CHEMBL425785,31
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,C1CN2CCC1C([*:1])C2,CHEMBL212091,31
O=C1NCc2c(-c3ccccc3Cl)nc(N[*:1])nc2N1c1c(Cl)cccc1Cl,[*:1],CHEMBL212821,31
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CC(C)(C)CN[*:1],CHEMBL214138,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CC(C)N1CCC(N[*:1])CC1,CHEMBL377979,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CC(C)N[*:1],CHEMBL213895,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CC1(C)CC(N[*:1])CC(C)(C)N1,CHEMBL209442,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CN(C)CCN1CCN([*:1])CC1,CHEMBL211795,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CN(C)[*:1],CHEMBL441853,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CN1C2CCC1CC(N[*:1])C2,CHEMBL212803,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,CN[*:1],CHEMBL425785,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,C1CN([*:1])CCO1,CHEMBL378717,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,c1[nH]nc2c1CN([*:1])CC2,CHEMBL213986,32
O=C1NCc2c(-c3ccccc3Cl)nc([*:1])nc2N1c1c(Cl)cccc1Cl,C1CN2CCC1C(N[*:1])C2,CHEMBL212091,32
Cn1c(-c2cn([*:1])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,CC(C(=O)O)[*:1],CHEMBL3120966,33
Cn1c(-c2cn([*:1])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,CCOC(=O)C[*:1],CHEMBL3120964,33
Cn1c(-c2cn([*:1])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,CCOP(=O)(CC[*:1])OCC,CHEMBL3120969,33
Cn1c(-c2cn([*:1])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,CC(C)(C(=O)O)[*:1],CHEMBL3120968,33
Cn1c(-c2cn([*:1])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,FC1CNCCC1[*:1],CHEMBL3120986,33
Cn1c(-c2cn([*:1])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,O=C(O)CC(C(=O)O)[*:1],CHEMBL3120982,33
Cn1c(-c2cn([*:1])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,OCC1OC(O)C([*:1])C(O)C1O,CHEMBL3121004_CHEMBL3314270,33
