core,sub,cid,as
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cccc(C(=O)[*:1])c2)c1=O,COC(=O)CN[*:1],CHEMBL4874467,11
NC1CCCN(c2cc(=O)n(Cc3ccccc3)c(=O)n2[*:1])C1,CC#CC[*:1],CHEMBL2425883,12
NC1CCCN(c2cc(=O)n(Cc3ccccc3)c(=O)n2[*:1])C1,N#Cc1ccccc1C[*:1],CHEMBL4853464,12
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCN12,N#Cc1cccc(C[*:1])c1,CHEMBL4516443,13
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCN12,N#Cc1ccccc1C[*:1],CHEMBL3675632,13
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCN12,Cc1nc(C[*:1])nc2ccccc12,CHEMBL3675618,13
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCN12,N#Cc1ccc(C[*:1])cc1,CHEMBL4568895,13
COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCCC(N)C4)n3[*:1])n(C)c2=O)c1,CC#CC[*:1],CHEMBL1951603,14
COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCCC(N)C4)n3[*:1])n(C)c2=O)c1,CC(C)=CC[*:1],CHEMBL1951598,14
COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCCC(N)C4)n3[*:1])n(C)c2=O)c1,c1ccc(C[*:1])cc1,CHEMBL1951595,14
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n([*:1])c(=O)n2C,COc1cccc(C(=O)C[*:1])c1,CHEMBL1951603,15
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n([*:1])c(=O)n2C,c1ccc2c(C[*:1])nccc2c1,CHEMBL1951604,15
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCCN12,c1ccc2c(C[*:1])cccc2c1,CHEMBL3675630,16
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCCN12,COc1ccc(C[*:1])cc1,CHEMBL3675628,16
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCCN12,Cc1nc(C[*:1])nc2ccccc12,CHEMBL3675622,16
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N([*:1])C1=NCCCN12,[*:1],CHEMBL3675629,16
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,CC#CC[*:1],CHEMBL3675618,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,CC(C)=CC[*:1],CHEMBL3675624,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,C[*:1],CHEMBL3675623,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,N#CC[*:1],CHEMBL4443070,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,FC1(F)CC1C[*:1],CHEMBL3675634,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,C1CC(C[*:1])C1,CHEMBL3675635,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,C1CC1C[*:1],CHEMBL3675627,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,Fc1csc(C[*:1])c1,CHEMBL4563476,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,O=C(C[*:1])C1CC1,CHEMBL4464819,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,Fc1cccc(C[*:1])c1,CHEMBL3675625,17
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,c1ccc(C[*:1])cc1,CHEMBL3675626,17
N#Cc1c(N2CCCC(N)C2)n([*:1])c2c(=O)n(Cc3ccnc4ccccc34)cnc12,CC#CC[*:1],CHEMBL1951427,18
N#Cc1c(N2CCCC(N)C2)n([*:1])c2c(=O)n(Cc3ccnc4ccccc34)cnc12,CC(C)=CC[*:1],CHEMBL1951431,18
N#Cc1c(N2CCCC(N)C2)n([*:1])c2c(=O)n(Cc3ccnc4ccccc34)cnc12,c1ccc(C[*:1])cc1,CHEMBL1951424,18
CC#CCn1c([*:1])c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,NC1CCCN([*:1])C1,CHEMBL1951425_CHEMBL1951426,19
CC#CCn1c([*:1])c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,C1CN([*:1])CCN1,CHEMBL1951419,19
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCCC(N)C4)n([*:1])c3c2=O)c1,CC#CC[*:1],CHEMBL1951425_CHEMBL1951426,20
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCCC(N)C4)n([*:1])c3c2=O)c1,CC(C)=CC[*:1],CHEMBL1951429_CHEMBL1951430,20
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCCC(N)C4)n([*:1])c3c2=O)c1,c1ccc(C[*:1])cc1,CHEMBL1951422_CHEMBL1951423,20
CC#CCn1c([*:1])c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,NC1CCCN([*:1])C1,CHEMBL1951604,21
CC#CCn1c([*:1])c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,C1CNCCN([*:1])C1,CHEMBL1951612,21
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCC(N)C1)n2[*:1],CC#CC[*:1],CHEMBL1951604,22
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCC(N)C1)n2[*:1],CC(C)=CC[*:1],CHEMBL1951599,22
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCC(N)C1)n2[*:1],c1ccc(C[*:1])cc1,CHEMBL1951596,22
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)[*:1])CC1)c(=O)n2C,CC(C)O[*:1],CHEMBL3892718,23
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)[*:1])CC1)c(=O)n2C,CO[*:1],CHEMBL3910158,23
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)[*:1])CC1)c(=O)n2C,C1CCC(O[*:1])C1,CHEMBL3899590,23
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)[*:1])CC1)c(=O)n2C,CCCO[*:1],CHEMBL3933623,23
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)[*:1])CC1)c(=O)n2C,C1CC(O[*:1])C1,CHEMBL3972227,23
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)[*:1])CC1)c(=O)n2C,CN(C)[*:1],CHEMBL3897118,23
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCC(C(=O)[*:1])CC1)c(=O)n2C,CCO[*:1],CHEMBL3980269,23
CC#CCn1c([*:1])nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,NC1CCCN([*:1])C1,CHEMBL3892718,24
CC#CCn1c([*:1])nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,C1CNCCN([*:1])C1,CHEMBL3927979,24
CC#CCn1c([*:1])nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,C1CN([*:1])CCN1,CHEMBL3909049,24
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CC(C)OC(=O)C1CCN([*:1])CC1,CHEMBL3892718,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,COC(=O)C1CCN([*:1])CC1,CHEMBL3910158,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CC(C)OC(=O)N1CCC([*:1])CC1,CHEMBL3902771,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CC(C)OC(=O)N1CCC(C[*:1])CC1,CHEMBL3901674,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CCCOC(=O)C1CCN([*:1])CC1,CHEMBL3933623,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,O=C(OC1CCC1)C1CCN([*:1])CC1,CHEMBL3972227,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CN(C)C(=O)C1CCN([*:1])CC1,CHEMBL3897118,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,Cc1cnc(N2CCN([*:1])CC2)nc1,CHEMBL4785060,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CCOC(=O)C1CCN([*:1])CC1,CHEMBL3980269,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,Fc1cnc(N2CCN([*:1])CC2)nc1,CHEMBL4749117,25
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCC[*:1])c(=O)n2C,CC(C)OC(=O)N1CCC([*:1])CC1,CHEMBL3901674,26
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCC[*:1])c(=O)n2C,CC(C)OC(=O)C1CCN([*:1])CC1,CHEMBL3920718,26
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN([*:1])CC1)c(=O)n2C,Cc1cnc([*:1])nc1,CHEMBL4785060,27
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN([*:1])CC1)c(=O)n2C,CCc1cnc([*:1])nc1,CHEMBL4745258,27
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN([*:1])CC1)c(=O)n2C,Fc1cnc([*:1])nc1,CHEMBL4749117,27
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN([*:1])CC1)c(=O)n2C,COc1cnc([*:1])nc1,CHEMBL4764779,27
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1[*:1],c1ccc2c(C[*:1])cccc2c1,CHEMBL4537708,28
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1[*:1],O=C(C[*:1])c1ccccc1,CHEMBL4591675,28
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1[*:1],COc1ccc(C[*:1])cc1,CHEMBL4465057,28
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1[*:1],Cc1nc(C[*:1])nc2ccccc12,CHEMBL4557196,28
CC#CCn1c(N2CCCC(N)C2)nc2ccn([*:1])c2c1=O,C[*:1],CHEMBL2346919,29
CC#CCn1c(N2CCCC(N)C2)nc2ccn([*:1])c2c1=O,c1ccc2[nH]c(C[*:1])nc2c1,CHEMBL2346924,29
CC#CCn1c(N2CCCC(N)C2)nc2ccn([*:1])c2c1=O,c1cnc(C[*:1])nc1,CHEMBL2346922,29
CC#CCn1c(N2CCCC(N)C2)nc2ccn([*:1])c2c1=O,c1ccc2c(C[*:1])c[nH]c2c1,CHEMBL2346923,29
CC#CCn1c(N2CCCC(N)C2)nc2ccn([*:1])c2c1=O,[*:1],CHEMBL2346921,29
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC[*:1])c(=O)n2C,CC(C)OC(=O)C1CCN([*:1])CC1,CHEMBL3929627,30
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC[*:1])c(=O)n2C,CC(C)OC(=O)N1CCC([*:1])CC1,CHEMBL3973741,30
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,CC#CC[*:1],CHEMBL2147067,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,CC(C)=CC[*:1],CHEMBL2147066,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,COc1ccc(C[*:1])cc1,CHEMBL2147063,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,COc1cccc(C[*:1])c1,CHEMBL2147062,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,COc1ccccc1C[*:1],CHEMBL2147059,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,Cc1ccccc1C[*:1],CHEMBL2147058,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,C1CCC(C[*:1])CC1,CHEMBL2147065,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,Clc1ccc(Cl)c(C[*:1])c1,CHEMBL2147068,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,Fc1ccc(Cl)c(C[*:1])c1,CHEMBL2147069,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,c1ccc(C[*:1])cc1,CHEMBL2147086,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,Clc1ccccc1CC[*:1],CHEMBL2147064,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,Clc1ccccc1C[*:1],CHEMBL2147082,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,Clc1cccc(C[*:1])c1,CHEMBL2147049,31
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2[*:1])c2cc(C(=O)O)ccc21,Fc1ccccc1C[*:1],CHEMBL2147060,31
CN1C(=O)Cn2c1nc1nc(N3CCCC(N)C3)n([*:1])c1c2=O,CC#CC[*:1],CHEMBL3687980,32
CN1C(=O)Cn2c1nc1nc(N3CCCC(N)C3)n([*:1])c1c2=O,N#Cc1ccccc1C[*:1],CHEMBL3687978,32
CN1C(=O)Cn2c1nc1nc(N3CCCC(N)C3)n([*:1])c1c2=O,Fc1ccc(F)c(C[*:1])c1,CHEMBL3687979,32
CN1C(=O)Cn2c1nc1nc(N3CCCC(N)C3)n([*:1])c1c2=O,N#Cc1ccc(F)cc1C[*:1],CHEMBL3687984,32
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn([*:1])c(=O)c21,c1ccc2nc(C[*:1])ncc2c1,CHEMBL1951440,33
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn([*:1])c(=O)c21,c1ccc2c(C[*:1])nccc2c1,CHEMBL1951438,33
N#Cc1c(N2CCCNCC2)n([*:1])c2c(=O)n(Cc3nccc4ccccc34)cnc12,CC#CC[*:1],CHEMBL1951438,34
N#Cc1c(N2CCCNCC2)n([*:1])c2c(=O)n(Cc3nccc4ccccc34)cnc12,CC(C)=CC[*:1],CHEMBL1951437,34
N#Cc1c(N2CCCNCC2)n([*:1])c2c(=O)n(Cc3nccc4ccccc34)cnc12,c1ccc(C[*:1])cc1,CHEMBL1951436,34
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n([*:1])c(=O)n2C,Cc1nc(C[*:1])nc2ccccc12,CHEMBL1951613,35
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n([*:1])c(=O)n2C,c1ccc2c(C[*:1])nccc2c1,CHEMBL1951612,35
Cc1nc(Cn2c(=O)c3c(c(C#N)c(N4CCCNCC4)n3[*:1])n(C)c2=O)nc2ccccc12,CC#CC[*:1],CHEMBL1951613,36
Cc1nc(Cn2c(=O)c3c(c(C#N)c(N4CCCNCC4)n3[*:1])n(C)c2=O)nc2ccccc12,CC(C)=CC[*:1],CHEMBL1951609,36
Cn1c(=O)n(Cc2ncc3ccccc3c2C#N)c(=O)c2c1c(C#N)c(N1CCCNCC1)n2[*:1],CC#CC[*:1],CHEMBL1951416,37
Cn1c(=O)n(Cc2ncc3ccccc3c2C#N)c(=O)c2c1c(C#N)c(N1CCCNCC1)n2[*:1],CC(C)=CC[*:1],CHEMBL1951611,37
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCNCC1)n2[*:1],CC#CC[*:1],CHEMBL1951612,38
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCNCC1)n2[*:1],CC(C)=CC[*:1],CHEMBL1951608,38
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n([*:1])c3c2=O)c1,CC#CC[*:1],CHEMBL1951419,39
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n([*:1])c3c2=O)c1,CC(C)=CC[*:1],CHEMBL1951420,39
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n([*:1])c3c2=O)c1,c1ccc(C[*:1])cc1,CHEMBL1951418,39
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc([*:1])cc1)c(=O)n2C,c1cnn([*:1])c1,CHEMBL3616908,40
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc([*:1])cc1)c(=O)n2C,N#Cc1ccccc1[*:1],CHEMBL3616906,40
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc([*:1])cc1)c(=O)n2C,[*:1],CHEMBL3616904,40
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n([*:1])c(=O)n2C,c1ccc2cc(C[*:1])ccc2c1,CHEMBL3616903,41
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n([*:1])c(=O)n2C,N#Cc1cccc(C[*:1])c1,CHEMBL3616905,41
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n([*:1])c(=O)n2C,c1ccc(C[*:1])cc1,CHEMBL3616904,41
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n([*:1])c(=O)n2C,OCc1nc(C[*:1])cs1,CHEMBL3616888,41
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n([*:1])c(=O)n2C,c1ccc2nc(C[*:1])ncc2c1,CHEMBL3616900,41
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n([*:1])c(=O)n2C,c1ccc2nc(C[*:1])ccc2c1,CHEMBL3616902,41
Cn1c(=O)n(Cc2c(C#N)cnc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCNCC1)n2[*:1],CC#CC[*:1],CHEMBL1951614,42
Cn1c(=O)n(Cc2c(C#N)cnc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCNCC1)n2[*:1],CC(C)=CC[*:1],CHEMBL1949693,42
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,CC#C[*:1],CHEMBL1650423,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,CC(C)(C)C#C[*:1],CHEMBL1650425,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,CC[*:1],CHEMBL1650410,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,COc1ccccc1[*:1],CHEMBL1650417,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,c1cc([*:1])c[nH]1,CHEMBL1650420,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,c1ccc([*:1])cc1,CHEMBL1650414,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,Fc1ccccc1[*:1],CHEMBL1650416,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,c1cc([*:1])co1,CHEMBL1650418,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,OCC#C[*:1],CHEMBL1650424,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,C1CCN([*:1])C1,CHEMBL1650421,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,C(=C[*:1])c1ccccc1,CHEMBL1650427,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,Fc1ccc(C=C[*:1])cc1,CHEMBL1650428,43
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)ncc([*:1])c1=O,C(=C[*:1])c1cccnc1,CHEMBL1650429,43
