smiles	cid	tid
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(-c3ccccc3)nn2)cc1	CHEMBL4445026	220
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1	CHEMBL4466829	220
C=C1c2c(Cl)cccc2N=C2CCCCCN12	CHEMBL1161716	220
C=C1c2cc(Cl)ccc2N=C2CCCCCN12	CHEMBL1161718	220
C=C1c2ccc(Cl)cc2N=C2CCCCCN12	CHEMBL1161717	220
C=C1c2cccc(Cl)c2N=C2CCCCCN12	CHEMBL1161720	220
C=C1c2ccccc2N=C2CCCCCN12	CHEMBL1161719	220
C=CC(=O)N1CC(=Cc2ccc(C)cc2)C(=O)C2(C1)C(c1ccc(C)cc1)CN(C)C21C(=O)Nc2ccccc21	CHEMBL3115046	220
C=CC(=O)N1CC(=Cc2ccc(Cl)cc2)C(=O)C2(C1)C(c1ccc(Cl)cc1)CN(C)C21C(=O)Nc2ccccc21	CHEMBL3115047	220
C=CC(=O)N1CC(=Cc2ccc(F)cc2)C(=O)C2(C1)C(c1ccc(F)cc1)CN(C)C21C(=O)Nc2ccccc21	CHEMBL3115048	220
C=CC(=O)N1CC(=Cc2ccccc2)C(=O)C2(C1)C(c1ccccc1)CN(C)C21C(=O)Nc2ccccc21	CHEMBL3115039	220
C=CC(=O)N1CC(=Cc2ccccc2C)C(=O)C2(C1)C(c1ccccc1C)CN(C)C21C(=O)Nc2ccccc21	CHEMBL3115040	220
C=CC(=O)N1CC(=Cc2ccccc2Cl)C(=O)C2(C1)C(c1ccccc1Cl)CN(C)C21C(=O)Nc2ccccc21	CHEMBL3115042	220
C=CC(=O)N1CC(=Cc2ccccc2F)C(=O)C2(C1)C(c1ccccc1F)CN(C)C21C(=O)Nc2ccccc21	CHEMBL3115043	220
C=CC1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2	CHEMBL2409142_CHEMBL4757542	220
C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2	CHEMBL1917825	220
C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3	CHEMBL4217666	220
C=CCN1CCC2(C)c3cc(OC(=O)NC)ccc3N(C)C12	CHEMBL307721_CHEMBL74620	220
C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2	CHEMBL4556651	220
C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3	CHEMBL4212713	220
C=CCOc1ccc(C=NC23CC(C)=CC(Cc4[nH]c(=O)ccc42)C3=CC)cc1	CHEMBL606538	220
C=CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1	CHEMBL189122	220
C=[N+]1N=C(CCC2CCN(Cc3ccccc3)CC2)c2ccccc21	CHEMBL362350	220
CC(=O)C12C(=O)C(CC=C(C)C)=C3OC(C(C)(C)O)CC3(CC(CC=C(C)C)C1(C)CCC=C(C)C)C2=O	CHEMBL4128454	220
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	CHEMBL628	220
CC(=O)N(C)C(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C	CHEMBL1783522	220
CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2c(c1)OCO2	CHEMBL5188500	220
CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2ccccc2c1	CHEMBL5197832	220
CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccccc1[N+](=O)[O-]	CHEMBL5179832	220
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(-c2ccccc2)cc1	CHEMBL5177419	220
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(-c2ccccc2)cc1	CHEMBL5189505	220
CC(=O)N1N=C(c2ccc3c(c2)OCO3)CC1c1ccc(-c2ccccc2)cc1	CHEMBL5184984	220
CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccc(-c2ccccc2)cc1	CHEMBL5187436	220
CC(=O)N1N=C(c2ccccc2[N+](=O)[O-])CC1c1ccc(-c2ccccc2)cc1	CHEMBL5191187	220
CC(=O)N1OC(C)(C)CC(c2ccccc2)=C1CN1C(=O)c2ccccc2C1=O	CHEMBL3310703	220
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2	CHEMBL3343932	220
CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12	CHEMBL3642041	220
CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1	CHEMBL4875903	220
CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1	CHEMBL92736	220
CC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1	CHEMBL4085114	220
CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1	CHEMBL4061746	220
CC(=O)OC1CCC2(C)C3CCC4C(O)(CCC5C(C)(C)C(OC(C)=O)CCC45C)CC3(C)CCC2C1(C)C	CHEMBL3586199	220
CC(=O)Oc1cccc2nc3c(OC(C)=O)ccc(CC=C(C)CCC=C(C)C)c3nc12	CHEMBL2071425	220
CC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CC1Cc2cc(O)ccc2C1=O	CHEMBL4170331	220
CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OCC(F)(F)F)ccc2C1=O	CHEMBL4173784	220
CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1	CHEMBL5176580	220
CC(C)(C)OC(=O)C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1	CHEMBL3597060	220
CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O	CHEMBL4286736	220
CC(C)(C)c1cc(C(=O)CNCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O	CHEMBL4279488	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(Br)cc3)CC2)cc(C(C)(C)C)c1O	CHEMBL4281727	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O	CHEMBL4278260	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(F)c(F)c3)CC2)cc(C(C)(C)C)c1O	CHEMBL4281066	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O	CHEMBL4284475	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O	CHEMBL4291697	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3cccc(Cl)c3)CC2)cc(C(C)(C)C)c1O	CHEMBL4282558	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3cccc(F)c3)CC2)cc(C(C)(C)C)c1O	CHEMBL4295126	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc(C(C)(C)C)c1O	CHEMBL4292349	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O	CHEMBL4283390	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3Cl)CC2)cc(C(C)(C)C)c1O	CHEMBL4293155	220
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O	CHEMBL4292766	220
CC(C)(C)c1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O	CHEMBL4287826	220
CC(C)(C)c1cc[n+](C=C2C=C3CC(=C[n+]4ccc(C(C)(C)C)cc4)C=CC3=CC2)cc1	CHEMBL1642988	220
CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642983_CHEMBL1642984	220
CC(C)(C)c1cc[n+](CCCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL594629	220
CC(C)(C)c1cc[n+](CCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642980	220
CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642979	220
CC(C)(C)c1cc[n+](CCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642978	220
CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642977	220
CC(C)(C)c1cc[n+](CCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642976	220
CC(C)(C)c1cc[n+](CCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642975	220
CC(C)(C)c1cc[n+](CCCC[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642973	220
CC(C)(C)c1cc[n+](Cc2ccc(C[n+]3ccc(C(C)(C)C)cc3)cc2)cc1	CHEMBL1642987	220
CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1	CHEMBL1642986	220
CC(C)(C)c1cc[n+](Cc2ccccc2C[n+]2ccc(C(C)(C)C)cc2)cc1	CHEMBL1642985	220
CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1	CHEMBL89354	220
CC(C)(C)c1cccc(C(=O)C(F)F)c1	CHEMBL3623554	220
CC(C)(C)c1cccc(C(=O)CF)c1	CHEMBL3623561	220
CC(C)(c1ccc(-c2cnc3[nH]c4cnc(C#N)cc4c3c2)cc1)N1CCCCC1	CHEMBL3582206	220
CC(C)=CCCC(C)=CCc1ccc(O)c2nc3cccc(O)c3nc12	CHEMBL2071424	220
CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3	CHEMBL4207386	220
CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1	CHEMBL393621	220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)C=C1	CHEMBL1783534	220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CC1	CHEMBL1783535	220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1	CHEMBL238062	220
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CS1	CHEMBL1783520	220
CC(C)Cc1ccc(C=C2Oc3ccccc3C2=O)cc1	CHEMBL3950130	220
CC(C)Cn1cc(C(=O)C(F)(F)F)cn1	CHEMBL3623553	220
CC(C)N(CCOc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1)C(C)C	CHEMBL2413741	220
CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1	CHEMBL4070462	220
CC(C)Nc1nc(NCc2ccccc2)c2ccccc2n1	CHEMBL3262251	220
CC(C)OP(=O)(F)OC(C)C	CHEMBL1025	220
CC(C)c1ccc(NC(=O)OC2CCCN(C3Cc4ccccc4C3)C2)cc1	CHEMBL4789292	220
CC(C)c1ccc(NC(=O)OC2CCN(C3Cc4ccccc4C3)CC2)cc1	CHEMBL4776331	220
CC(C)c1ccc(NC(=O)OCC2CCN(C3Cc4ccccc4C3)CC2)cc1	CHEMBL4787011	220
CC(C)c1ccc(NC(=O)OCC2CCN(Cc3ccccc3)CC2)cc1	CHEMBL4795569	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCC(C)C2C3C)cc1	CHEMBL4068410	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCc4ccccc4)C2N3C)cc1	CHEMBL1080386_CHEMBL54577	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCNC2N3)cc1	CHEMBL4089082_CHEMBL54470	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2N3C)cc1	CHEMBL178132_CHEMBL205826_CHEMBL382207	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](C)(C)C2N3C)cc1	CHEMBL1173624	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](C)(CCc4ccccc4)C2N3C)cc1	CHEMBL1173090	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1	CHEMBL178792_CHEMBL204732_CHEMBL205321	220
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(O3)O2)cc1	CHEMBL1243268	220
CC(C)c1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C	CHEMBL130270	220
CC(C)n1cc(C(=O)C(F)(F)F)cn1	CHEMBL3623548	220
CC(C)n1cc(C(=O)C(F)F)cn1	CHEMBL3623555	220
CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(C(C)(C)C)OCC54C)CC3C(=O)CC12C)N(C)C	CHEMBL241536	220
CC(C1C(O)CC2(C)C3CCC4C5(C)COC(C(C)(C)F)=NC5CCC45CC35C(=O)CC12C)N(C)C	CHEMBL1783530	220
CC(Cc1ccccc1)NC(=O)Oc1cccc(C(C)N(C)C)c1	CHEMBL1784956_CHEMBL1784957	220
CC(NC(=O)Oc1cccc2c1OCC1CCN(C)C21)c1ccccc1	CHEMBL371787	220
CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C	CHEMBL3335017_CHEMBL3335018	220
CC(c1cccc(OC(=O)N(C)C(C)Cc2ccccc2)c1)N(C)C	CHEMBL1784955_CHEMBL1784958	220
CC(c1cccc(OC(=O)N(C)C)c1)N1CCCCC1	CHEMBL1240668	220
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccc(F)cc1)CCCC3	CHEMBL2234534_CHEMBL468000	220
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3	CHEMBL2234533_CHEMBL512096	220
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccncc1)CCCC3	CHEMBL2234537_CHEMBL468002	220
CC1(C)CCCC2(C)OC(=O)C=C12	CHEMBL2271411	220
CC1(C)CCCN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)C1	CHEMBL3582204	220
CC1(C)CCN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1	CHEMBL3582205	220
CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccc(F)cc43)C(C#N)=C(N)N2C1	CHEMBL3763232	220
CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccc([N+](=O)[O-])cc43)C(C#N)=C(N)N2C1	CHEMBL3763820	220
CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccccc43)C(C#N)=C(N)N2C1	CHEMBL3763778	220
CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)c4ccc(Br)c5c(Br)ccc3c45)C(C#N)=C(N)N2C1	CHEMBL3763832	220
CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)c4cccc5cccc3c45)C(C#N)=C(N)N2C1	CHEMBL3764714	220
CC1(C)CNC2=C([N+](=O)[O-])C3(C(C#N)=C(N)N2C1)c1ccccc1-c1nc2ccc([N+](=O)[O-])cc2nc13	CHEMBL4073501	220
CC1(C)CNC2=C([N+](=O)[O-])C3(C(C#N)=C(N)N2C1)c1ccccc1-c1nc2ccccc2nc13	CHEMBL4064904	220
CC1(CO)C(O)CCC2(C)C1CC(O)C1(C)Oc3cc(-c4ccncc4)oc(=O)c3C(=O)C21	CHEMBL24519	220
CC1=C(CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C(=O)C2CCCCC2=N1	CHEMBL212111	220
CC1=CC2Cc3[nH]c(=O)ccc3C3(C1)NCCCC23	CHEMBL245079_CHEMBL4760427	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N	CHEMBL415799	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O	CHEMBL384563	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O	CHEMBL386541	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)N4CCNC(=O)C4)c3C(C1)C2	CHEMBL4854913	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)NCc4cc[nH]c(=O)c4)c3C(C1)C2	CHEMBL4848527	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)Nc4cn[nH]c4)c3C(C1)C2	CHEMBL4863615	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)cc(O)c4)c3C(C1)C2	CHEMBL4859103	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4ccc[nH]c4=O)c3C(C1)C2	CHEMBL4866930	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNS(=O)(=O)c4cn[nH]c4)c3C(C1)C2	CHEMBL4862716	220
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)C(N)Cc4c[nH]c5ccccc45)c3C(C1)C2	CHEMBL4874244	220
CC1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1	CHEMBL391918	220
CC1CC(C)CN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)C1	CHEMBL3582203	220
CC1CC23CCC4C(C)(C(=O)OCC[N+](C)(C)Cc5ccccc5)CCCC4(C)C2CCC1(Cl)C3	CHEMBL3220808	220
CC1CC2CC(=O)C3CCC[N+]4([O-])CCCC2(O)C34C1	CHEMBL4289362	220
CC1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C(C)C12	CHEMBL4095755	220
CC1CCCC(C)N1Cc1ccc(-c2cnc3[nH]c4cnc(C#N)cc4c3c2)cc1	CHEMBL3582202	220
CC1CCCC(C)N1S(=O)(=O)c1cc(Cl)ccc1Cl	CHEMBL582883	220
CC1CCCC(C)N1S(=O)(=O)c1ccc(C(C)(C)C)cc1	CHEMBL575621	220
CC1CCCC(C)N1S(=O)(=O)c1ccc(Cl)cc1	CHEMBL573102	220
CC1CCCC(C)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1	CHEMBL574487	220
CC1CCCC(C)N1S(=O)(=O)c1cccc([N+](=O)[O-])c1	CHEMBL574474	220
CC1CCCC(C)N1S(=O)(=O)c1ccccc1	CHEMBL575619	220
CC1CCCC(C)N1S(=O)(=O)c1ccccc1[N+](=O)[O-]	CHEMBL575813	220
CC1CCCC(C)N1S(C)(=O)=O	CHEMBL576005	220
CC1CCCN1Cc1nc2cc(NC(=O)c3ccc4cnccc4c3)ccc2[nH]1	CHEMBL4800073	220
CC1CCN(c2nccc(NCCc3ccccc3)n2)CC1	CHEMBL1082981	220
CC1CCc2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c2N)C1	CHEMBL2238004	220
CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1	CHEMBL2238005	220
CC1COc2c1c(=O)oc(=O)c1c3c(ccc21)C(C)(C)CCC3	CHEMBL4293626	220
CC1Cc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1	CHEMBL2238003	220
CC=C1C2C=C(C)CC1(N=CC(=Cc1ccccc1)CCCCC)c1ccc(=O)[nH]c1C2	CHEMBL594186	220
CC=C1C2C=C(C)CC1(N=CC(C)=Cc1ccccc1)c1ccc(=O)[nH]c1C2	CHEMBL594187	220
CC=C1C2C=C(C)CC1(N=CC=Cc1ccccc1)c1ccc(=O)[nH]c1C2	CHEMBL595114	220
CC=C1C2C=C(C)CC1(N=Cc1cc(OC)cc(OC)c1)c1ccc(=O)[nH]c1C2	CHEMBL606348	220
CC=C1C2C=C(C)CC1(N=Cc1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2	CHEMBL596236	220
CC=C1C2C=C(C)CC1(N=Cc1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2	CHEMBL595115	220
CC=C1C2C=C(C)CC1(N=Cc1ccc(O)c(OC)c1)c1ccc(=O)[nH]c1C2	CHEMBL604478	220
CC=C1C2C=C(C)CC1(N=Cc1ccc(O)c(OCC)c1)c1ccc(=O)[nH]c1C2	CHEMBL605303	220
CC=C1C2C=C(C)CC1(N=Cc1ccc(OC)cc1)c1ccc(=O)[nH]c1C2	CHEMBL594870	220
CC=C1C2C=C(C)CC1(N=Cc1ccc(OC)cc1OC)c1ccc(=O)[nH]c1C2	CHEMBL593933	220
CC=C1C2C=C(C)CC1(N=Cc1ccccc1OS(=O)(=O)O)c1ccc(=O)[nH]c1C2	CHEMBL596457	220
CC=C1C2C=C(C)CC1(NC1OC(=O)C3=C4CC(C)(C)CC4C(C)C(O)CC31O)c1ccc(=O)[nH]c1C2	CHEMBL3338387	220
CC=C1C2C=C(C)CC1(NC1OC(=O)C3=C4CC(C)(C)CC4C(C)C(O)CC31OC)c1ccc(=O)[nH]c1C2	CHEMBL3338386	220
CC=C1C2C=C(C)CC1(NC1OCC3=C4CC(C)(C)C(O)C4C(C)CCC31O)c1ccc(=O)[nH]c1C2	CHEMBL3338389	220
CC=C1C2C=C(C)CC1(NC1OCC3=C4CC(C)(C)CC4C(C)C(O)CC31O)c1ccc(=O)[nH]c1C2	CHEMBL3338388	220
CC=C1C2C=C(C)CC1(NCC(=O)OC)c1ccc(=O)[nH]c1C2	CHEMBL4759107	220
CCC(C)C(=O)OCCCc1cc(OC)c2oc(-c3ccc4c(c3)OCO4)cc2c1	CHEMBL1834810	220
CCC(C)C(=O)OCCCc1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1	CHEMBL1834811	220
CCC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CN1	CHEMBL235548	220
CCC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1	CHEMBL393212_CHEMBL398985	220
CCC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1	CHEMBL238063	220
CCC(C)n1cc(C(=O)C(F)(F)F)cn1	CHEMBL3623549	220
CCC(C)n1cc(C(=O)C(F)F)cn1	CHEMBL3623556	220
CCC(CC)n1cc(C(=O)C(F)(F)F)cn1	CHEMBL3623551	220
CCC(CC)n1cc(C(=O)C(F)F)cn1	CHEMBL3623558	220
CCC(CC)n1cc(C(=O)CF)cn1	CHEMBL3623565	220
CCC(CN1CCCC1=O)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CC1C=C(C)CC2C1	CHEMBL4569343	220
CCC(c1ccc(O)c(OC)c1)c1ccc(OC)cc1O	CHEMBL5174709	220
CCC1(c2cccc(OC(=O)Nc3ccccc3)c2)CCCCN(C)C1	CHEMBL5219046	220
CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2	CHEMBL143812_CHEMBL208599_CHEMBL483716	220
CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2	CHEMBL2374006_CHEMBL341658	220
CCC1CC(=Cc2cc(OC)c(OC)c(OC)c2Br)C(=O)c2ccccc21	CHEMBL5181051	220
CCCC(C)n1cc(C(=O)C(F)(F)F)cn1	CHEMBL3623550	220
CCCC(C)n1cc(C(=O)C(F)F)cn1	CHEMBL3623557	220
CCCCC(O)C=CC=CC(=O)O	CHEMBL3586207	220
CCCCC1=NC2(CCCC2)C(=O)N1CC(=O)c1ccc(Cl)cc1	CHEMBL415675	220
CCCCC1=NC2(CCCC2)C(=O)N1CCN1C(=O)c2ccccc2C1=O	CHEMBL240793	220
CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc(OC)c(OC)cc1Br	CHEMBL398406	220
CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc2c(cc1C)OCO2	CHEMBL241011	220
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C#N)cc1	CHEMBL332051	220
