core,sub,cid,as
c1ccc(CN2CCC(Nc3nccc(N[*:1])n3)CC2)cc1,Clc1cccc(C[*:1])c1,CHEMBL2047224,4
c1ccc(CN2CCC(Nc3nccc(N[*:1])n3)CC2)cc1,Clc1ccccc1C[*:1],CHEMBL2047223,4
c1ccc(CN2CCC(Nc3nccc(N[*:1])n3)CC2)cc1,Fc1ccc(C[*:1])cc1,CHEMBL2047227,4
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],C=CCN[*:1],CHEMBL4556651,5
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],COc1ccc(N[*:1])cc1,CHEMBL4525409,5
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],c1ccc(CN[*:1])cc1,CHEMBL4458648,5
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],Clc1ccc(N[*:1])cc1,CHEMBL4435058,5
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],Brc1ccc(N[*:1])cc1,CHEMBL4435178,5
S=C(NNc1c2c(nc3ccccc13)CCCC2)[*:1],c1ccc(N[*:1])cc1,CHEMBL4580216,5
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C=C[*:1],CHEMBL4217666,6
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCC[*:1],CHEMBL4203988,6
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCCCCCC[*:1],CHEMBL4217139,6
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCCCC[*:1],CHEMBL4208869,6
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCC[*:1],CHEMBL4217746,6
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CC[*:1],CHEMBL4208322,6
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,c1ccc(C[*:1])cc1,CHEMBL4210020,6
O=C(CNCC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,[*:1],CHEMBL4209420,6
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2C,C=CC[*:1],CHEMBL307721_CHEMBL74620,7
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2C,c1ccc(C[*:1])cc1,CHEMBL74257_CHEMBL76241,7
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2C,c1ccc(CC[*:1])cc1,CHEMBL306057_CHEMBL75729,7
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([*:1])C1N2C,[*:1],CHEMBL305670_CHEMBL74089,7
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,C=C[*:1],CHEMBL1917825,8
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCCCC[*:1],CHEMBL1257644,8
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCCC[*:1],CHEMBL1257766,8
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCCCCCCC[*:1],CHEMBL1257525,8
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCC[*:1],CHEMBL1257885_CHEMBL1618217,8
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CC[*:1],CHEMBL1257886,8
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,CCCC[*:1],CHEMBL1257767_CHEMBL1618106,8
COc1ccc2nc3c(c(NCCC[*:1])c2c1)CCCC3,[*:1],CHEMBL1257996,8
CC=C1C2C=C(C)CC1(N=Cc1ccc(O[*:1])cc1)c1ccc(=O)[nH]c1C2,C=CC[*:1],CHEMBL606538,9
CC=C1C2C=C(C)CC1(N=Cc1ccc(O[*:1])cc1)c1ccc(=O)[nH]c1C2,C[*:1],CHEMBL594870,9
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)[*:1])C(O)CC3(C)C5CCC4C2(C)CS1,CC(=O)[*:1],CHEMBL1783522,10
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)[*:1])C(O)CC3(C)C5CCC4C2(C)CS1,C[*:1],CHEMBL1783520,10
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)[*:1])C(O)CC3(C)C5CCC4C2(C)CS1,[*:1],CHEMBL1783521,10
CC(=O)CCCCn1c(=O)c2c(ncn2[*:1])n(C)c1=O,C[*:1],CHEMBL628,11
CC(=O)CCCCn1c(=O)c2c(ncn2[*:1])n(C)c1=O,CCC[*:1],CHEMBL1079905,11
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C=CC[*:1],CHEMBL189122,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,CCC[*:1],CHEMBL187330,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,CCOCC[*:1],CHEMBL186264,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,CC[*:1],CHEMBL188753,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,COC(=O)c1ccc(C[*:1])cc1,CHEMBL188011,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,COCC[*:1],CHEMBL189774,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C[*:1],CHEMBL366114,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C1CC1C[*:1],CHEMBL189517,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,C1CC(C[*:1])C1,CHEMBL365904,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,Fc1ccc(C[*:1])cc1,CHEMBL187818,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,c1cc(C[*:1])cs1,CHEMBL362752,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,c1ccc(C[*:1])cc1,CHEMBL186042,12
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+]([*:1])cc1)C2,O=[N+]([O-])c1cc(C[*:1])co1,CHEMBL610242,12
O=C(Nc1cncc(OCC2CCN(Cc3ccc(F)cc3)CC2)c1)c1ccnc(N[*:1])c1,CC(=O)[*:1],CHEMBL4875903,13
O=C(Nc1cncc(OCC2CCN(Cc3ccc(F)cc3)CC2)c1)c1ccnc(N[*:1])c1,O=C(C1CC1)[*:1],CHEMBL4873612,13
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,CC(=O)[*:1],CHEMBL92736,14
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,CS(=O)(=O)[*:1],CHEMBL1651246,14
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,O=C(c1ccccc1)[*:1],CHEMBL93123,14
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,O=S(=O)(c1ccccc1)[*:1],CHEMBL92955,14
c1ccc(CN2CCC(CCc3noc4cc(N[*:1])ccc34)CC2)cc1,[*:1],CHEMBL420625,14
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CC(=O)[*:1],CHEMBL4061746,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CC(C)[*:1],CHEMBL3262251,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CCC[*:1],CHEMBL4105088,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,CC[*:1],CHEMBL4079345,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,C[*:1],CHEMBL1626455,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,NC(=O)[*:1],CHEMBL4081013,15
c1ccc(CNc2nc(N[*:1])nc3ccccc23)cc1,C1CC1[*:1],CHEMBL4067481,15
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CC(=O)[*:1],CHEMBL4085114,16
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CC(C)[*:1],CHEMBL4070462,16
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CCC[*:1],CHEMBL4083601,16
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,CC[*:1],CHEMBL4061837,16
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,C[*:1],CHEMBL4064773,16
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,NC(=O)[*:1],CHEMBL4070380,16
c1ccc(CCNc2nc(N[*:1])nc3ccccc23)cc1,C1CC1[*:1],CHEMBL4091385,16
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],CC(=O)[*:1],CHEMBL3343932,17
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)C(Cc1c[nH]c2ccccc12)N[*:1],[*:1],CHEMBL3343931_CHEMBL4540429,17
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(=O)c1ccc([*:1])cc1,CHEMBL5176580,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(C)[*:1],CHEMBL5183248,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(C)(C)[*:1],CHEMBL5171428,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,C1CCC(C[*:1])CC1,CHEMBL5204934,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,C1COC(C[*:1])C1,CHEMBL5207817,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,Fc1ccccc1C[*:1],CHEMBL5173420,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CN(C)CCC[*:1],CHEMBL5194197,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CN(C)CC[*:1],CHEMBL5207906,18
Cc1cccc2sc(NC(=O)CCN3CCN([*:1])CC3)nc12,CC(C)N(CC[*:1])C(C)C,CHEMBL5205006,18
O=C(C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1)[*:1],CC(C)(C)O[*:1],CHEMBL3597060,19
O=C(C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1)[*:1],CCO[*:1],CHEMBL3597000,19
O=C(C1=C(Nc2ccccc2)CC(c2ccccc2)N(c2ccccc2)C1c1ccccc1)[*:1],CO[*:1],CHEMBL3597001,19
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Brc1ccc(C[*:1])cc1,CHEMBL4281727,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,N#Cc1ccc(C[*:1])cc1,CHEMBL4278260,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Fc1ccc(C[*:1])cc1F,CHEMBL4281066,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Fc1ccc(C[*:1])c(F)c1,CHEMBL4291697,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Fc1ccc(C[*:1])cc1,CHEMBL4284475,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Clc1cccc(C[*:1])c1,CHEMBL4282558,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,O=[N+]([O-])c1cccc(C[*:1])c1,CHEMBL4292349,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,c1ccc(C[*:1])cc1,CHEMBL4283390,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Clc1ccccc1C[*:1],CHEMBL4293155,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Fc1ccccc1C[*:1],CHEMBL4292766,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Fc1cccc(C[*:1])c1,CHEMBL4295126,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,COc1ccc(C[*:1])cc1,CHEMBL4288282,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Cc1ccc(C[*:1])cc1,CHEMBL4284895,20
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN([*:1])CC2)cc(C(C)(C)C)c1O,Cc1ccccc1C[*:1],CHEMBL4277644,20
CC(C)(C)c1cccc([*:1])c1,O=C(C(F)F)[*:1],CHEMBL3623554,21
CC(C)(C)c1cccc([*:1])c1,O=C(CF)[*:1],CHEMBL3623561,21
CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)[*:1])C(O)CC5(C)C4CCC3C2(C)CO1,C[*:1],CHEMBL393621,22
CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)[*:1])C(O)CC5(C)C4CCC3C2(C)CO1,[*:1],CHEMBL237870,22
O=C(c1cnn([*:1])c1)C(F)(F)F,CC(C)C[*:1],CHEMBL3623553,23
O=C(c1cnn([*:1])c1)C(F)(F)F,CC(C)[*:1],CHEMBL3623548,23
O=C(c1cnn([*:1])c1)C(F)(F)F,CCC(C)[*:1],CHEMBL3623549,23
O=C(c1cnn([*:1])c1)C(F)(F)F,CCC(CC)[*:1],CHEMBL3623551,23
O=C(c1cnn([*:1])c1)C(F)(F)F,CCCC(C)[*:1],CHEMBL3623550,23
O=C(c1cnn([*:1])c1)C(F)(F)F,C1CCC([*:1])C1,CHEMBL3623552,23
Clc1ccc2[nH]c(-c3ccc(OCC[*:1])cc3)nc2c1,CC(C)N(C(C)C)[*:1],CHEMBL2413741,24
Clc1ccc2[nH]c(-c3ccc(OCC[*:1])cc3)nc2c1,CCN(CC)[*:1],CHEMBL2413740,24
Clc1ccc2[nH]c(-c3ccc(OCC[*:1])cc3)nc2c1,CN(C)[*:1],CHEMBL2413739,24
Clc1ccc2[nH]c(-c3ccc(OCC[*:1])cc3)nc2c1,C1CCN([*:1])C1,CHEMBL2413742,24
Clc1ccc2[nH]c(-c3ccc(OCC[*:1])cc3)nc2c1,C1CCN([*:1])CC1,CHEMBL2413743,24
Clc1ccc2[nH]c(-c3ccc(OCC[*:1])cc3)nc2c1,C1CN([*:1])CCO1,CHEMBL2413744,24
CC(C)c1ccc(NC(=O)OCC2CCN([*:1])CC2)cc1,c1ccc2c(c1)CC([*:1])C2,CHEMBL4787011,25
CC(C)c1ccc(NC(=O)OCC2CCN([*:1])CC2)cc1,c1ccc(C[*:1])cc1,CHEMBL4795569,25
CC1CCC2(C)c3cc(OC(=O)Nc4ccc([*:1])cc4)ccc3C(C)C12,CC(C)[*:1],CHEMBL4068410,26
CC1CCC2(C)c3cc(OC(=O)Nc4ccc([*:1])cc4)ccc3C(C)C12,[*:1],CHEMBL4095755,26
O=C(Nc1ccc([*:1])cc1)OCC1CCN(Cc2ccccc2)CC1,CC(C)[*:1],CHEMBL4795569,27
O=C(Nc1ccc([*:1])cc1)OCC1CCN(Cc2ccccc2)CC1,[*:1],CHEMBL4781081,27
CN1c2ccc(OC(=O)[*:1])cc2C2(C)CCN(CCc3ccccc3)C12,CC(C)c1ccc(N[*:1])cc1,CHEMBL1080386_CHEMBL54577,28
CN1c2ccc(OC(=O)[*:1])cc2C2(C)CCN(CCc3ccccc3)C12,C1CCC(N[*:1])CC1,CHEMBL1081031,28
CN1c2ccc(OC(=O)[*:1])cc2C2(C)CCN(CCc3ccccc3)C12,CN[*:1],CHEMBL306057_CHEMBL75729,28
O=C(c1cnn([*:1])c1)C(F)F,CC(C)[*:1],CHEMBL3623555,29
O=C(c1cnn([*:1])c1)C(F)F,CCC(C)[*:1],CHEMBL3623556,29
O=C(c1cnn([*:1])c1)C(F)F,CCC(CC)[*:1],CHEMBL3623558,29
O=C(c1cnn([*:1])c1)C(F)F,CCCC(C)[*:1],CHEMBL3623557,29
O=C(c1cnn([*:1])c1)C(F)F,C1CCC([*:1])C1,CHEMBL3623559,29
CN1c2ccc(OC(=O)Nc3ccc([*:1])cc3)cc2C2(C)CC[N+](C)(C)C12,CC(C)[*:1],CHEMBL1173624,30
CN1c2ccc(OC(=O)Nc3ccc([*:1])cc3)cc2C2(C)CC[N+](C)(C)C12,[*:1],CHEMBL1173605,30
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](C)([*:1])C2N3C)cc1,C[*:1],CHEMBL1173624,31
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](C)([*:1])C2N3C)cc1,c1ccc(CC[*:1])cc1,CHEMBL1173090,31
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](CCc4ccccc4)([*:1])C2N3C)cc1,C[*:1],CHEMBL1173090,32
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](CCc4ccccc4)([*:1])C2N3C)cc1,[*:1],CHEMBL1080386_CHEMBL54577,32
CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4[*:1])ccc3N(C)C12,CC(C)[*:1],CHEMBL130270,33
CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4[*:1])ccc3N(C)C12,CC[*:1],CHEMBL340391,33
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2[*:1])CCCC3,Fc1ccc([*:1])cc1,CHEMBL2234534_CHEMBL468000,34
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2[*:1])CCCC3,c1cc([*:1])ccn1,CHEMBL2234537_CHEMBL468002,34
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2[*:1])CCCC3,c1ccc([*:1])cc1,CHEMBL2234533_CHEMBL512096,34
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2[*:1])CCCC3,COc1ccc([*:1])cc1,CHEMBL2234536_CHEMBL468001,34
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2[*:1])CCCC3,Cc1ccc([*:1])cc1,CHEMBL2234535_CHEMBL513161,34
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,CC1(C)CCCN([*:1])C1,CHEMBL3582204,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,CC1(C)CCN([*:1])CC1,CHEMBL3582205,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,CC1CC(C)CN([*:1])C1,CHEMBL3582203,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,CC1CCCC(C)N1[*:1],CHEMBL3582202,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,N#CC1CCN([*:1])CC1,CHEMBL3582210,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,FC1CCN([*:1])CC1,CHEMBL3582209,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,OC1CCN([*:1])CC1,CHEMBL3582207,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,C1CC2(CCN1[*:1])COC2,CHEMBL3582212,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,OC1CCCN([*:1])C1,CHEMBL3582208,35
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(C[*:1])cc3)cc12,C1CCN([*:1])CC1,CHEMBL3582201,35
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N[*:1],O=C[*:1],CHEMBL384563,36
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N[*:1],CS(=O)(=O)[*:1],CHEMBL386541,36
CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N[*:1],[*:1],CHEMBL415799,36
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCC[*:1])c3C(C1)C2,O=C(NCC[*:1])c1cc(O)cc(O)c1,CHEMBL4859103,37
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCC[*:1])c3C(C1)C2,O=C1CN(C(=O)C[*:1])CCN1,CHEMBL4854913,37
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCC[*:1])c3C(C1)C2,O=C(C[*:1])Nc1cn[nH]c1,CHEMBL4863615,37
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCC[*:1])c3C(C1)C2,O=C(NCC[*:1])c1ccc[nH]c1=O,CHEMBL4866930,37
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCC[*:1])c3C(C1)C2,O=S(=O)(NCC[*:1])c1cn[nH]c1,CHEMBL4862716,37
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCC[*:1])c3C(C1)C2,O=C(C[*:1])NCc1cc[nH]c(=O)c1,CHEMBL4848527,37
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCC[*:1])c3C(C1)C2,COc1cc(CNC(=O)C[*:1])ccn1,CHEMBL4872514,37
CC1CCCC(C)N1S(=O)(=O)c1ccc([*:1])cc1,CC(C)(C)[*:1],CHEMBL575621,38
CC1CCCC(C)N1S(=O)(=O)c1ccc([*:1])cc1,[*:1],CHEMBL575619,38
c1ccc(CCNc2ccnc([*:1])n2)cc1,CC1CCN([*:1])CC1,CHEMBL1082981,39
c1ccc(CCNc2ccnc([*:1])n2)cc1,C1CCN([*:1])C1,CHEMBL1082978,39
CC=C1C2C=C(C)CC1(N=Cc1ccc(O)c(O[*:1])c1)c1ccc(=O)[nH]c1C2,CC[*:1],CHEMBL605303,40
CC=C1C2C=C(C)CC1(N=Cc1ccc(O)c(O[*:1])c1)c1ccc(=O)[nH]c1C2,C[*:1],CHEMBL604478,40
CC=C1C2C=C(C)CC1(N=CC(=Cc1ccccc1)C[*:1])c1ccc(=O)[nH]c1C2,CCCC[*:1],CHEMBL594186,41
CC=C1C2C=C(C)CC1(N=CC(=Cc1ccccc1)C[*:1])c1ccc(=O)[nH]c1C2,[*:1],CHEMBL594187,41
CC=C1C2C=C(C)CC1(N=CC(=Cc1ccccc1)[*:1])c1ccc(=O)[nH]c1C2,CCCCC[*:1],CHEMBL594186,42
CC=C1C2C=C(C)CC1(N=CC(=Cc1ccccc1)[*:1])c1ccc(=O)[nH]c1C2,[*:1],CHEMBL595114,42
CC=C1C2C=C(C)CC1(NC1OC(=O)C3=C4CC(C)(C)CC4C(C)C(O)CC31O[*:1])c1ccc(=O)[nH]c1C2,C[*:1],CHEMBL3338386,43
CC=C1C2C=C(C)CC1(NC1OC(=O)C3=C4CC(C)(C)CC4C(C)C(O)CC31O[*:1])c1ccc(=O)[nH]c1C2,[*:1],CHEMBL3338387,43
CCC(CC)n1cc([*:1])cn1,O=C(C(F)F)[*:1],CHEMBL3623558,44
CCC(CC)n1cc([*:1])cn1,O=C(CF)[*:1],CHEMBL3623565,44
COc1cc(CCCO[*:1])cc2cc(-c3ccc4c(c3)OCO4)oc12,CCC(C)C(=O)[*:1],CHEMBL1834810,45
COc1cc(CCCO[*:1])cc2cc(-c3ccc4c(c3)OCO4)oc12,O=C(Nc1ccccc1)[*:1],CHEMBL1834877,45
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc([*:1])cc1,N#Cc1ccccc1[*:1],CHEMBL332051,46
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc([*:1])cc1,COC(=O)c1ccccc1[*:1],CHEMBL325502,46
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C(=O)[*:1])cc1,CC(C)(C)O[*:1],CHEMBL115835,47
