core,sub,cid,as
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CC(=O)NC1CCN([*:1])C1,CHEMBL4444263_CHEMBL4465671_CHEMBL4537126,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CC(=O)NC1CCN([*:1])CC1,CHEMBL4468444,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CC(=O)N(C)C1CCN([*:1])CC1,CHEMBL4437468,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CN(C1CCN([*:1])C1)S(C)(=O)=O,CHEMBL4534127,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CNC(=O)NC1CCN([*:1])C1,CHEMBL4463677,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CNC(=O)NC1CCN([*:1])CC1,CHEMBL4472147,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CNC(=O)NC1CCCN([*:1])C1,CHEMBL4592893,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,COCC(=O)NC1CCN([*:1])C1,CHEMBL4560843,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CS(=O)(=O)NC1CCCN([*:1])C1,CHEMBL4476490,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CS(=O)(=O)NC1CCN([*:1])C1,CHEMBL4467891,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CS(=O)(=O)NC1CCN([*:1])CC1,CHEMBL4451928,10
Nc1ncc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)cn1,CC(=O)N(C)C1CCN([*:1])C1,CHEMBL4454271_CHEMBL4462986_CHEMBL4472331,10
CC(=O)N(C)C1CCCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,Nc1ncc([*:1])cn1,CHEMBL4443987,11
CC(=O)N(C)C1CCCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cn[nH]c2c1,CHEMBL4556864,11
CC(=O)N(C)C1CCCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cc[nH]c2c1,CHEMBL4516194,11
CN(C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)[*:1],CC(=O)[*:1],CHEMBL4443987,12
CN(C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)[*:1],CS(=O)(=O)[*:1],CHEMBL4456215,12
CN(C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)[*:1],CNC(=O)[*:1],CHEMBL4569315,12
CN(C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)[*:1],COCC(=O)[*:1],CHEMBL4437860,12
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CC(=O)N(C)C1CCN([*:1])C1,CHEMBL4580111,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CC(=O)NC1CCCN([*:1])C1,CHEMBL4555758,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CC(=O)NC1CCN([*:1])C1,CHEMBL4580546,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CC(=O)NC1CCN([*:1])CC1,CHEMBL4469603,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CC(=O)N(C)C1CCN([*:1])CC1,CHEMBL4583106,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CC(=O)N(C)C1CCCN([*:1])C1,CHEMBL4516194,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CN(C1CCCN([*:1])C1)S(C)(=O)=O,CHEMBL4590897,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CN(C1CCN([*:1])CC1)S(C)(=O)=O,CHEMBL4472123,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CN(C1CCN([*:1])C1)S(C)(=O)=O,CHEMBL4532070,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CNC(=O)N(C)C1CCCN([*:1])C1,CHEMBL4452326,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CNC(=O)NC1CCN([*:1])CC1,CHEMBL4575913,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CNC(=O)NC1CCCN([*:1])C1,CHEMBL4440799,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CNC(=O)NC1CCN([*:1])C1,CHEMBL4469156,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)N(C)C1CCN([*:1])C1,CHEMBL4589808,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)NC1CCCN([*:1])C1,CHEMBL4442020,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)NC1CCN([*:1])C1,CHEMBL4514181,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)NC1CCN([*:1])CC1,CHEMBL4585433,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CS(=O)(=O)NC1CCCN([*:1])C1,CHEMBL4473276,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])C1,CHEMBL4464201,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])CC1,CHEMBL4456953,13
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,Cc1nncn1C1CCN([*:1])CC1,CHEMBL4105669,13
CC(=O)N(C)C1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cc[nH]c2c1,CHEMBL4580111,14
CC(=O)N(C)C1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cn[nH]c2c1,CHEMBL4576565,14
CC(=O)N(C)C1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,Nc1ncc([*:1])cn1,CHEMBL4454271_CHEMBL4462986_CHEMBL4472331,14
CC(=O)NC1CCCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cc[nH]c2c1,CHEMBL4555758,15
CC(=O)NC1CCCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cn[nH]c2c1,CHEMBL4465563,15
CC(=O)NC1CCCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,Nc1ncc([*:1])cn1,CHEMBL4448306,15
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)NC1CCCN([*:1])C1,CHEMBL4465563,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)NC1CCN([*:1])C1,CHEMBL4435258,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)NC1CCN([*:1])CC1,CHEMBL4441686,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)N(C)C1CCN([*:1])CC1,CHEMBL4458909,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)N(C)C1CCCN([*:1])C1,CHEMBL4556864,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CN(C1CCCN([*:1])C1)S(C)(=O)=O,CHEMBL4580720,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CN(C1CCN([*:1])C1)S(C)(=O)=O,CHEMBL4543271,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CN(C1CCN([*:1])CC1)S(C)(=O)=O,CHEMBL4445065,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)N(C)C1CCN([*:1])C1,CHEMBL4461502,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)NC1CCCN([*:1])C1,CHEMBL4593752,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)NC1CCN([*:1])C1,CHEMBL4470887,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)NC1CCN([*:1])CC1,CHEMBL4456189,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)N(C)C1CCN([*:1])C1,CHEMBL4576565,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)N(C)C1CCN([*:1])C1,CHEMBL4441333,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)NC1CCCN([*:1])C1,CHEMBL4584477,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)NC1CCN([*:1])CC1,CHEMBL4468356,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)NC1CCN([*:1])C1,CHEMBL4569614,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CS(=O)(=O)NC1CCCN([*:1])C1,CHEMBL4444453,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])C1,CHEMBL4579430,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])CC1,CHEMBL4581849,16
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,Cc1nncn1C1CCN([*:1])CC1,CHEMBL4089288,16
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCCC(N[*:1])C4)cc3n2)cn1,CC(=O)[*:1],CHEMBL4448306,17
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCCC(N[*:1])C4)cc3n2)cn1,CNC(=O)[*:1],CHEMBL4592893,17
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCCC(N[*:1])C4)cc3n2)cn1,COCC(=O)[*:1],CHEMBL4443297,17
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCCC(N[*:1])C4)cc3n2)cn1,CS(=O)(=O)[*:1],CHEMBL4476490,17
CC(=O)NC1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cc[nH]c2c1,CHEMBL4580546,18
CC(=O)NC1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,c1cc([*:1])c2cn[nH]c2c1,CHEMBL4435258,18
CC(=O)NC1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)C1,Nc1ncc([*:1])cn1,CHEMBL4444263_CHEMBL4465671_CHEMBL4537126,18
CC(=O)NC1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)CC1,c1cc([*:1])c2cc[nH]c2c1,CHEMBL4469603,19
CC(=O)NC1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)CC1,c1cc([*:1])c2cn[nH]c2c1,CHEMBL4441686,19
CC(=O)NC1CCN(Cc2cc3nc([*:1])nc(N4CCOCC4)c3s2)CC1,Nc1ncc([*:1])cn1,CHEMBL4468444,19
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N[*:1])CC4)cc3n2)cn1,CC(=O)[*:1],CHEMBL4468444,20
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N[*:1])CC4)cc3n2)cn1,CNC(=O)[*:1],CHEMBL4472147,20
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N[*:1])CC4)cc3n2)cn1,COCC(=O)[*:1],CHEMBL4456813,20
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N[*:1])CC4)cc3n2)cn1,CS(=O)(=O)[*:1],CHEMBL4451928,20
Nc1ncc(-c2nc(N3CCOCC3)c3ccc(CN[*:1])n3n2)cn1,CC(=O)[*:1],CHEMBL3601474,21
Nc1ncc(-c2nc(N3CCOCC3)c3ccc(CN[*:1])n3n2)cn1,CN(C)C(=O)[*:1],CHEMBL3601473,21
Nc1ncc(-c2nc(N3CCOCC3)c3ccc(CN[*:1])n3n2)cn1,CS(=O)(=O)[*:1],CHEMBL3601472,21
Nc1ncc(-c2nc(N3CCOCC3)c3ccc(CN[*:1])n3n2)cn1,[*:1],CHEMBL3601471,21
O=c1cc(N2CCOCC2)oc2c(-c3ccc(N[*:1])cc3)csc12,CC(=O)[*:1],CHEMBL2322236,22
O=c1cc(N2CCOCC2)oc2c(-c3ccc(N[*:1])cc3)csc12,C[*:1],CHEMBL2326954,22
O=c1cc(N2CCOCC2)oc2c(-c3ccc(N[*:1])cc3)csc12,O=C(c1cccnc1)[*:1],CHEMBL2326955,22
O=c1cc(N2CCOCC2)oc2c(-c3ccc(N[*:1])cc3)csc12,O=C(c1ccncc1)[*:1],CHEMBL2326959,22
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,CC(=O)Nc1cccc([*:1])c1,CHEMBL2333373,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,Cc1nc2ccc([*:1])cc2[nH]1,CHEMBL2332918,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1ccc([*:1])cc1,CHEMBL2333371,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1cc2[nH]ncc2cc1[*:1],CHEMBL2333375,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1cc2cn[nH]c2cc1[*:1],CHEMBL2333374,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1ccc2cc([*:1])ccc2c1,CHEMBL2333370,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1nc2ccc([*:1])cc2[nH]1,CHEMBL2333379,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1cncc([*:1])c1,CHEMBL2333372,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1n[nH]cc1[*:1],CHEMBL2333378,23
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1ccc2ncc([*:1])cc2c1,CHEMBL2333366,23
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,CC(C(F)(F)F)[*:1],CHEMBL3753450,24
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,CC(C)[*:1],CHEMBL3753366,24
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,FC(F)(F)C[*:1],CHEMBL3752019,24
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,CC[*:1],CHEMBL3752653,24
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,COCC[*:1],CHEMBL3753085,24
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,C[*:1],CHEMBL3752503,24
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CC(=O)[*:1],CHEMBL4174132,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CCC(=O)[*:1],CHEMBL4166220,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CCC(C)C(N)C(=O)[*:1],CHEMBL4159469,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CCC(N)C(=O)[*:1],CHEMBL4168490_CHEMBL4176347,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CC(C)(N)C(=O)[*:1],CHEMBL4175297,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CC(C)C(N)C(=O)[*:1],CHEMBL4161241_CHEMBL4171850,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,NC(C(=O)[*:1])C1CC1,CHEMBL4170400,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CC(O)C(N)C(=O)[*:1],CHEMBL4168101,25
Cc1nc(N[*:1])sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,CC(C)CC(N)C(=O)[*:1],CHEMBL4159763,25
