smiles	cid	tid
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CC4CNCC4C3)c2)ncc1Cl	CHEMBL3357464	3717
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCC4CNCC43)c2)ncc1Cl	CHEMBL3357463	3717
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCN(C)CC3)c2)ncc1Cl	CHEMBL3357456	3717
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCNCC3)c2)ncc1Cl	CHEMBL3357455	3717
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN3CCOCC3)c2)ncc1Cl	CHEMBL3357453	3717
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)Cc3ccco3)c2)ncc1Cl	CHEMBL3357465	3717
CC(C)c1c(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ccnc1N	CHEMBL462623	3717
CC(C)c1ccc(Cn2cc(-c3cc(-c4ccc(Br)cc4)nc(N)n3)c3ccccc32)cc1	CHEMBL5193175	3717
CC(C)n1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1	CHEMBL3759336	3717
CC(C)n1cc(C(=O)Nc2cc(F)c(-c3c[nH]c4ncnc(N)c34)cc2F)c(=O)c(-c2ccc(F)cc2)c1	CHEMBL4871361	3717
CC(C)n1cc(C(=O)Nc2ccc(-c3cn(C)c4ncnc(N)c34)cc2)c(=O)c(-c2ccc(F)cc2)c1	CHEMBL4875762	3717
CC(C)n1cnc(-c2cc3nccc(Oc4ccc(NC(=O)C5CC(=O)N(c6ccccc6)C5)cc4F)c3s2)c1	CHEMBL462023	3717
CC(C)n1cnc(-c2cc3nccc(Oc4ccc(NC(=O)C5CCN(c6ccccc6)C5=O)cc4F)c3s2)c1	CHEMBL459478	3717
CC(N)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1	CHEMBL3220878_CHEMBL3220879	3717
CC(N)C(=O)Nc1cccc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1	CHEMBL3357444	3717
CC(NC(=O)c1cc(-c2ccc(N3CCOCC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2071451	3717
CC(NC(=O)c1cc(-c2ccc(OCC(=O)N3CCOCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2071454	3717
CC(NC(=O)c1cc(-c2ccc3c(c2)CC(=O)N3)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2071452	3717
CC(NC(=O)c1cc(-c2cncnc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2071453	3717
CC(NC(=O)c1cc(-c2cnn(C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2071448	3717
CC(NC(=O)c1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2071449	3717
CC(NC(=O)c1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2071450_CHEMBL2071457	3717
CC(NS(=O)(=O)Cc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1)c1ccccc1	CHEMBL2324127	3717
CC(NS(=O)(=O)c1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442125	3717
CC(O)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1	CHEMBL3220880	3717
CC(O)C(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1	CHEMBL4513894	3717
CC(O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1	CHEMBL256715	3717
CC(Oc1c(N)ncc2c(-c3ccccc3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401821	3717
CC(Oc1c(N)ncc2c(-c3ccccn3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401822	3717
CC(Oc1c(N)ncc2c(-c3cccnc3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401823	3717
CC(Oc1c(N)ncc2c(-c3ccncc3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401824	3717
CC(Oc1c(N)ncc2c(-c3cn[nH]c3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401820	3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Br)ccc(F)c1Cl	CHEMBL2401811	3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)c(F)cc(F)c1Cl	CHEMBL2401810	3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)cc(Cl)cc1Cl	CHEMBL2401812	3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(Cl)c1Cl	CHEMBL2401808	3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)cccc1Cl	CHEMBL2401835	3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1cc(F)ccc1Cl	CHEMBL2401806	3717
CC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1cccc(F)c1Cl	CHEMBL2401807	3717
CC(Oc1c(N)ncc2c(C3=CCN(C(=O)N(C)C)CC3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401830	3717
CC(Oc1c(N)ncc2c(C3=CCN(C(N)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401832	3717
CC(Oc1c(N)ncc2c(C3=CCN(S(N)(=O)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401833	3717
CC(Oc1c(N)ncc2c(C3=CCNCC3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401825	3717
CC(Oc1c(N)ncc2c(C3CCNCC3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401826	3717
CC(Oc1c[nH]c(=O)c(-c2nc3ccc(C(=O)NCCN(C)C)cc3[nH]2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376646	3717
CC(Oc1c[nH]c(=O)c(-c2nc3ccc(C(=O)NCCN4CCOCC4)cc3[nH]2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376647	3717
CC(Oc1c[nH]c(=O)c(-c2nc3ccc(N4CCN(C)CC4)cc3[nH]2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376644	3717
CC(Oc1c[nH]c(=O)c(C(=O)NC2CCOCC2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376640	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376655	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(CN3CCN(C)CC3)cc2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376654	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(N3CCN(C)CC3)nc2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376651	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(N3CCOCC3)nc2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376652	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(OCCN3CCOCC3)cc2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376635	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc3c(c2)CN(CCN(C)C)C3=O)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376659	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cccc(CN3CCCCC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376656	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccccc2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376649	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cnn(C)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376636	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cnn(C3CCNCC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376638	3717
CC(Oc1c[nH]c(=O)c(C(=O)Nc2cnn(CCO)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL2376637	3717
CC(Oc1cc(-c2ccc3c(c2)NC(=O)C32CCN(C)CC2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL3091723	3717
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1F)c1c(Cl)ccc(F)c1Cl	CHEMBL4638210	3717
CC(Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2376648	3717
CC(Oc1ccc2ncc(-c3cnn(C)c3)nc2c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4642284	3717
CC(Oc1ccc2ncc(-c3cnn(CCO)c3)nc2c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4636429	3717
CC(Oc1cncc(-c2cnn(C3CCN(C(C)C)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4649193	3717
CC(Oc1cncc(-c2cnn(C3CCN(C)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4635560	3717
CC(Oc1cncc(-c2cnn(C3CCN(CC(N)=O)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4645582	3717
CC(Oc1cncc(-c2cnn(C3CCN(CC4CC4)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4646769	3717
CC(Oc1cncc(-c2cnn(C3CCN(Cc4ccccc4F)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4643041	3717
CC(Oc1cncc(-c2cnn(C3CCN(S(C)(=O)=O)CC3)c2)c1)c1c(Cl)ccc(F)c1Cl	CHEMBL4648551	3717
CC(Sc1cc(-c2ccc(C(=O)N(C)C)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442122	3717
CC(Sc1cc(-c2ccc(C(=O)N(C)C)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442114	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442123	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442118	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442115	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442120	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(C)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442140	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(CCO)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442117	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCN(S(C)(=O)=O)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442116	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCOCC3)c(F)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442121	3717
CC(Sc1cc(-c2ccc(C(=O)N3CCOCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442113	3717
CC(Sc1cc(-c2ccc(N3CCN(C)CC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442136	3717
CC(Sc1cc(-c2ccc(N3CCOCC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442137	3717
CC(Sc1cc(-c2ccc(OCC(=O)N3CCOCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442139	3717
CC(Sc1cc(-c2ccc3c(c2)CC(=O)N3)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442138	3717
CC(Sc1cc(-c2cncnc2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442135	3717
CC(Sc1cc(-c2cnn(C(=O)N(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442130	3717
CC(Sc1cc(-c2cnn(C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442128	3717
CC(Sc1cc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442134	3717
CC(Sc1cc(-c2cnn(C3CCN(C(=O)N(C)C)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442133	3717
CC(Sc1cc(-c2cnn(C3CCN(S(C)(=O)=O)CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442132	3717
CC(Sc1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442127	3717
CC(Sc1cc(-c2cnn(CC(=O)N(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442131	3717
CC(Sc1cc(-c2cnn(CCO)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	CHEMBL2442129	3717
CC(c1c(F)cc2ncc(-c3ccc(F)cc3)cc2c1F)n1nnc2ncc(-c3ccncc3)nc21	CHEMBL4065641	3717
CC(c1c(F)cc2ncc(-c3ccc(F)cc3)cc2c1F)n1nnc2ncc(-c3cnn(C)c3)nc21	CHEMBL4102466	3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21	CHEMBL4104884	3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3ccncc3)nc21	CHEMBL4076438	3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3cnn(C)c3)nc21	CHEMBL4097173	3717
CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21	CHEMBL4070258	3717
CC(c1cc2cc(-c3ccc(F)cc3)cnc2cc1F)n1nnc2ncc(-c3ccncc3)nc21	CHEMBL4078192	3717
CC(c1cc2cc(-c3ccc(F)cc3)cnc2cc1F)n1nnc2ncc(-c3cnn(C)c3)nc21	CHEMBL4094716	3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21	CHEMBL4060354	3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3ccncc3)nc21	CHEMBL4068290	3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(C)c3)nc21	CHEMBL4083235	3717
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21	CHEMBL4074262	3717
CC(c1ccc2ncc(-c3ccc(F)cc3)cc2c1)n1nnc2ncc(-c3ccncc3)nc21	CHEMBL4072776	3717
CC(c1ccc2ncc(-c3ccc(F)cc3)cc2c1)n1nnc2ncc(-c3cnn(C)c3)nc21	CHEMBL4093803	3717
CC(c1ccc2ncc(-c3cnn(C)c3)cc2c1)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21	CHEMBL4070051	3717
CC(c1ccc2ncc(-c3cnn(C)c3)cc2c1)n1nnc2ncc(-c3ccncc3)nc21	CHEMBL4061378	3717
CC(c1ccc2ncc(-c3cnn(C)c3)cc2c1)n1nnc2ncc(-c3cnn(C)c3)nc21	CHEMBL4073110	3717
CC(c1ccc2ncc(-c3cnn(C)c3)cc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21	CHEMBL4064183	3717
CC(c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21	CHEMBL3334567_CHEMBL3334568	3717
CC(c1ccn2nccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21	CHEMBL3334569_CHEMBL3334570	3717
CC(c1nnc2c(F)cc(-c3cnn(C)c3)cn12)n1ccc2ncccc2c1=O	CHEMBL3787109	3717
CC1=CC(OC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC(C)(O)C=CC(C(C)C)CCC(C)=CCC1	CHEMBL4756514	3717
CC1=CC(OC(=O)Nc2cc(Cl)cc(Cl)c2)CC(C)(O)C=CC(C(C)C)CCC(C)=CCC1	CHEMBL4786376	3717
CC1=CC(OC(=O)Nc2cccc(C(F)(F)F)c2)CC(C)(O)C=CC(C(C)C)CCC(C)=CCC1	CHEMBL4799970	3717
CC1=CC(OC(=O)Nc2cccc(Cl)c2)CC(C)(O)C=CC(C(C)C)CCC(C)=CCC1	CHEMBL4742340	3717
CC1=[N+](c2ccccc2)C(=O)C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c(F)c2)C=C1	CHEMBL3765306	3717
CC1CN(C(=O)c2ccc(NC(=O)c3cc(OC(C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)CC(C)N1	CHEMBL4113131	3717
CC1CN(C)CCc2ccc(Nc3ncc(Cl)c(NC4C5C=CC(C5)C4C(N)=O)n3)cc21	CHEMBL3263993	3717
CC1CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)cc21	CHEMBL3263990	3717
CC1CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C4CC4)n3)cc21	CHEMBL3263991	3717
CC1CN(CC(=O)Nc2cccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)c2)CC(C)O1	CHEMBL3357454	3717
CC=C(C=O)C(CC=O)CC(=O)OCCc1ccc(O)cc1	CHEMBL2172394	3717
CC=C1CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc21	CHEMBL3263975_CHEMBL3263976	3717
CCC(=O)N1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc2C(C)C1	CHEMBL3263981	3717
CCC(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1	CHEMBL4529670	3717
CCC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl	CHEMBL2401740	3717
CCC(c1ccc2ncc(OC)cc2c1)c1nnc2c(F)cc(-c3cc(C)no3)cn12	CHEMBL3414929	3717
CCCC(=O)Nc1cc(Oc2ccc(Nc3nccc4[nH]cc(-c5ccc(F)cc5)c(=O)c34)cc2F)ccn1	CHEMBL4530342	3717
